,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,label
0,0.3787212125737565,0.286062572179583,0.5356683421051633,0.2783074824551475,0.17844913884092717,0.16701176228638526,0.13711709870112457,0.34653992048458077,0.15048417353155133,0.2242577101351954,0.2625850340136055,0.17391304347826086,0.3101631725745935,0.1332157184873098,0.06540196483318914,0.1268074487494292,0.2492949423881245,0.6414710411849482,0.11248103441962101,0.5549519912354122,0.49036493610832727,0.7064514553547839,0.35723601960399926,0.22482194370341135,0.7318840579710145,0.2396694214876033,0.6395272207529892,0.44227393380978225,0.05052410467169519,0.03637774622120732,0.6773842155932642,0.8474441989338137,0.358974358974359,0.6208500336164516,0.2458744839942843,0.4280893361232103,0.32082285654849596,0.32768333927851423,0.7703326564378659,0.7605558894748324,0.17622506942849428,0.5028157300621424,0.6535369280540237,0.30705228566395537,0.3915284512119975,0.17885390697180015,0.5154625416462293,0.6600362819816301,0.17673047452242074,0.8973168207104333,0.6114923223606261,0.5067459643907068,0.02827658100110142,0.7351348887301735,0.035727736403176114,0.6132360413161319,0.041713632704481175,0.44468748653277945,0.820580645874521,0.595949106122352,0.2219230450811729,0.017869095650411088,0.7953074308089552,0.5294698040697436,0.05884829556499549,0.3338285038246626,0.9466409787541586,0.054959958436632844,0.03282963619005861,0.9586414166325794,0.03431367009886904,0.1842869726117526,0.8216004045857062,0.09390507946984517,0.03190904958624691,0.9298674503705724,0.5408349676651922,0.038503889109935574,0.33256017877867816,0.8432724015638013,0.6903124440483192,0.020538993747696438,0.8976837596381362,0.03725906474954932,0.9921550157045276,0.8821095875464828,0.0657446278750904,0.9070508591673647,0.0775866902927896,0.15424731555253413,0.6824320815702445,0.09452642803207659,0.7429798240936899,0.5478038860025858,0.06834463140996616,0.34986644644025255,0.2657974837319612,0
1,0.38427098215851835,0.3852169694113286,0.6081595496793721,0.1695609687902049,0.28395028588471316,0.33517730535522516,0.3027447867423596,0.2533271452341575,0.189403998942281,0.17150657584766646,0.1972789115646259,0.2318840579710145,0.5149584807165113,0.1694913998759111,0.013124066548212915,0.03379075550683322,0.18295351891899278,0.6124827196259427,0.15911032066263278,0.5553701375496338,0.6535494160113494,0.7215504987303986,0.15081654903666675,0.22294211275819786,0.7753623188405797,0.3429752066115702,0.6736533693937343,0.24977800829689767,0.17387301216222156,0.3435993198463387,0.29914751497829795,0.5667756840932527,0.358974358974359,0.6921896197780248,0.6356689952291147,0.6112994647050434,0.17636007964231326,0.2663104583924994,0.7539855195837726,0.5050756547735165,0.2743797258535034,0.3252048971459759,0.6996177753311168,0.30206600350735524,0.10524562848541574,0.0707674557029583,0.766647470608615,0.4855521296455884,0.12001849384796487,0.8033022366738943,0.5092650575238555,0.44453782243168816,0.1434286234329595,0.8106117055542527,0.06041528643791358,0.47803757968875665,0.14743675076850937,0.3083756675171393,0.7810081913544104,0.5600902441850826,0.1311023223379664,0.1845888729879076,0.8703262130419687,0.4662739789484246,0.23709743807193678,0.25575022148956156,0.8080672507531291,0.13910643555194488,0.16725171208687087,0.8852052478667831,0.19232397651410366,0.21106390505784625,0.8077061462840558,0.10858115235298021,0.17923526300555084,0.83365628456377,0.3386559333490493,0.14822298778710308,0.22836179201241322,0.734252469078168,0.5855281458091579,0.14256028236359078,0.7316614824444883,0.16513691317978257,0.9549002860989003,0.7029338415170366,0.201833522521772,0.7681853328361009,0.20721370165843617,0.27845894220685263,0.8148197486616121,0.1706716018347936,0.7717788364750792,0.4250871475629341,0.1458695338242728,0.20719220328547544,0.4043634897203684,0
2,0.745698488619913,0.5823743502309635,0.7635432185438205,0.2588393866094277,0.14105444362572755,0.3164707586262141,0.20641569121512127,0.2947166886470662,0.23221153420141089,0.1843993024081507,0.8204081632653063,0.34782608695652173,0.565239188474072,0.44055646458252096,0.28739287639947325,0.5391751853514032,0.40184856980212047,0.5769877422532013,0.16346433634056548,0.647567753703614,0.8180720792816817,0.8321636648250714,0.10389340496786245,0.21984173514580363,0.9565217391304349,0.6322314049586777,0.8235265588848664,0.18706554721279456,0.07069249966410712,0.24383274347820744,0.3524881928242706,0.6298985983314811,0.358974358974359,0.6748427036038294,0.7316285107723272,0.6459968593924469,0.10540076251326617,0.20829859356457042,0.8276363643100801,0.45379060226591433,0.20021829537707214,0.2407781290850206,0.47000248607494943,0.2149981576434824,0.15228957785598435,0.20131928156617018,0.6725227545846382,0.5406342907248181,0.17430804480686357,0.8372345328940384,0.6339181887398411,0.39278825859113586,0.17573012816057068,0.6863225121167975,0.21495756922138703,0.3923953855069238,0.25505971665277166,0.46429819213547563,0.6585318860724683,0.4953062497032442,0.22395205199096824,0.1702835934789606,0.7568474675744219,0.40802832493408603,0.27160553374387836,0.4162397332389744,0.7743898745268467,0.22826764453348317,0.2663650625827036,0.8182656508112012,0.2728841617060223,0.15534715897535623,0.6249595412111902,0.1844453030703917,0.2426896342388453,0.715333337374836,0.4389110078357528,0.2740250995446762,0.21599877281574129,0.6763288677688039,0.6233459409711837,0.1783686049511671,0.9189452443171443,0.15288968417397508,0.8683452097161994,0.5453766146216665,0.20662051466990083,0.8468373242470586,0.2511727466569775,0.19402116393294117,0.609961339374949,0.18556625928413065,0.8215179967851135,0.3821946654724909,0.20599733498044764,0.2228881966391053,0.49899180411430955,0
3,0.7474989395276965,0.6936498535609502,0.7725205528541008,0.19769722531899603,0.10945205526910581,0.3317931418586296,0.16812911922740337,0.3402896455365549,0.2858220443029924,0.25020058978893256,0.7904761904761907,0.42028985507246375,0.6644597320643462,0.3123473000742237,0.27669352116982254,0.44672246517972813,0.29265316133714164,0.6296133911727907,0.17927011380954475,0.6732624434819312,0.8089389468256997,0.7651361698337655,0.08432338999895621,0.24267259991443968,0.9492753623188407,0.6776859504132231,0.7836204756891845,0.1614338945602808,0.1426065419704695,0.17996753760201606,0.4809370729033616,0.7176630570975048,0.358974358974359,0.7518877305839057,0.7697961800485835,0.6906140351354676,0.0875082905315717,0.16742261689711865,0.8480232987389054,0.5021133855412552,0.1815075130126261,0.1570512418183824,0.5746675922468887,0.19528070929190067,0.12053507945643438,0.08250627678185106,0.7207572256641295,0.4378767412560308,0.1038975066287473,0.8113497747078058,0.5405628711005821,0.4264581332595293,0.1655264377307805,0.6736753138779976,0.2207507445538885,0.3003378150964231,0.25626501919970596,0.38341845005454495,0.40763796373758954,0.3439133831775817,0.33686797759200277,0.4138138294648493,0.6192553958323272,0.34456238435802733,0.35962285079950124,0.45509847907771234,0.7540289721180506,0.3226028425798976,0.20236034187863572,0.8015620065260961,0.30606132242851186,0.30587619775069835,0.42772070744778756,0.3010821670577546,0.2204133843013024,0.6108972965430526,0.4589678296163155,0.2547530625192334,0.22440797183063102,0.6300940968492161,0.6409334958918294,0.18595969411692695,0.7208445538704681,0.17914284394045354,0.87671188423887,0.6288086683932922,0.15563431438560807,0.8596009356705493,0.21356320986627392,0.35416773229355686,0.6605448196598038,0.158138439994676,0.7905697350853204,0.6435010569667564,0.22803549757984182,0.14266215046649355,0.46887700434310486,0
4,0.32966266118716486,0.5941674422150833,0.6755698717043492,0.14938933319603295,0.10242189498946777,0.32276109318304746,0.18566182662912395,0.34708068514061496,0.2548780036488062,0.27997330083895544,0.272108843537415,0.36231884057971014,0.6084136729147851,0.1860792544283325,0.03159218923898029,0.1449574652938098,0.465981870850282,0.5521548908318945,0.1712098198306571,0.49335196135929826,0.7308820339132421,0.7098573030643934,0.09306839857130116,0.24035176693748667,0.6920289855072465,0.5619834710743802,0.7004875571645797,0.1774325051041319,0.09354106825741432,0.22924399233576637,0.4022263265867716,0.6644251382181211,0.358974358974359,0.7286848145039148,0.7534727013378232,0.6678676034056241,0.10098663627254224,0.10106534735100271,0.8409724864860092,0.5158245201295603,0.18230808702514836,0.1947853329756103,0.667703065063994,0.24930198794208036,0.1364747608824552,0.0820676596250172,0.9079456338306005,0.4060254399089177,0.08677978464986819,0.8082759970014435,0.46906929692090393,0.3887388584397128,0.11831332152426724,0.7463165740125834,0.13502116762549704,0.5490518424225753,0.16009959947424868,0.34723734266318057,0.5167144661729535,0.42380982220175434,0.27152420212819556,0.21787723336510045,0.7446322763549074,0.5548597709050356,0.25799160214424216,0.5583799968801795,0.8433166367982593,0.39426613672989974,0.2901254097145291,0.7855523465057107,0.29710119065533086,0.24408644564237528,0.6846808519242296,0.15208328027600393,0.35699241399368065,0.7754119285997256,0.42877305088078854,0.18163560567666315,0.19025743606429904,0.6117611124033884,0.42730661111476514,0.12999914999352916,0.8081569626293564,0.16483340693497422,0.8964373624537967,0.7107387562833563,0.1455782158944295,0.9060365295941957,0.21498805888250533,0.4064740793680729,0.6229720697803645,0.20986679698083496,0.763773134282654,0.40210813989620897,0.21695815308467742,0.22593626347653428,0.463820915884677,0
5,0.8034022350998542,0.5004369945574558,0.7223648769814486,0.2673572832837262,0.18686543574893372,0.31662362439457625,0.2325358510517942,0.28876241044183115,0.2159188650606496,0.19339534955918683,0.8666666666666668,0.3333333333333333,0.5772195011319823,0.4282361276898019,0.2949283153092172,0.5143342045472445,0.1820671707032375,0.6350407317560465,0.14091720655246734,0.6362340337907151,0.8426786555367871,0.8090444537635677,0.12447213497975923,0.2531857902134671,0.927536231884058,0.5,0.7887699237995796,0.2270198735293225,0.047091614877214125,0.2634241767600724,0.3486965066125285,0.6202686502451253,0.358974358974359,0.745949778310856,0.6787329543197864,0.6317991232281577,0.13300824914324905,0.21030985587128537,0.8020552977044896,0.49337354729687855,0.23916587067495604,0.2024595635432903,0.48351293765527215,0.24542732988652177,0.13417663902599275,0.172575683341744,0.6145974326540213,0.5074957865759732,0.15721137237340777,0.8475904995086005,0.6078591349849852,0.5019071014769709,0.19270214828284407,0.7177576810859229,0.075595748151567,0.407035330935248,0.18709133355478702,0.3721833432615571,0.4696066226936091,0.5007198080207623,0.24363357401425784,0.3273521783473569,0.6888780583281024,0.3919166845894491,0.320056822031432,0.43510171420440086,0.8273054317126685,0.22611156404032287,0.18587182534642602,0.7410555236279496,0.2710688047438106,0.20374353534597156,0.49845155081950443,0.16024871002758484,0.3358743590240686,0.5660619220129729,0.4659126933930933,0.23385107248426934,0.23660758760764147,0.6880637132958005,0.6179675993877077,0.25385345900611067,0.8104824023345487,0.18519323354083939,0.8558333285594031,0.6224000195524901,0.11412832873544207,0.9005981608553751,0.20270619377792815,0.20773730326302087,0.5331598495490637,0.1423384034676549,0.7361121758086512,0.347563762446646,0.2169903915942512,0.2678106973841407,0.31573657199186017,0
6,0.7647067219192392,0.6754391259111973,0.7582979069979705,0.24532612916917973,0.13575024487749954,0.31913460530965243,0.1865067619503386,0.39941882872390794,0.2773056207661204,0.26848435564344325,0.7632653061224491,0.4782608695652174,0.5856546598283525,0.3782312437315737,0.23629511468432515,0.4392877820879441,0.3621707359184218,0.6568225849636281,0.17231986606615404,0.7335880661353047,0.8310169746531316,0.7899813930878528,0.09284331421406995,0.2769495942775977,0.9637681159420289,0.7231404958677686,0.7978706104877569,0.19080246914885773,0.09183483027785519,0.17230211530983813,0.45180042977706475,0.7025309272473278,0.358974358974359,0.7357580271544668,0.7607359747487521,0.6682862550654521,0.09990903015074244,0.20896953437800841,0.8566968701467403,0.5440889385261803,0.1934627055716866,0.20632582890405582,0.5332507136239976,0.19828924610023402,0.16275236514504704,0.09132009691957234,0.7335052087590794,0.3418950430208255,0.14306137065629188,0.8250362966990065,0.5820906268379334,0.4202356730393172,0.20333898836072375,0.6577024734767477,0.10837067961149138,0.3679691382326997,0.26784590764183486,0.4730460272433189,0.47953173152120965,0.4515587973071919,0.19758473897791673,0.49456200154864766,0.6449984077494889,0.4857960645305557,0.2938509655341314,0.4078954256107907,0.8227750548382525,0.23355114210080272,0.17042543808334973,0.8305750533926822,0.2803240746697288,0.3318386249447066,0.4582137061626632,0.2702995566201002,0.34667690942800944,0.41158079601283293,0.39031513911814986,0.3156241895300221,0.2828113516048091,0.5515684439029838,0.6287065262549868,0.22023250871347902,0.665908617848495,0.2176957007788356,0.891951072190059,0.5900160250264865,0.27712189241735635,0.7971565984938671,0.22208641411932378,0.2940340583498344,0.663400232571884,0.19510893279501926,0.7199704860669284,0.3396778024616278,0.230936917583007,0.16851779079951987,0.45290566886477407,0
7,0.7363115951352397,0.6395815152563924,0.7893313961068751,0.15361820217871067,0.11525521073069966,0.3535882771695089,0.14504330886504527,0.36841986567722196,0.3228205895832825,0.3669703600968988,0.7210884353741497,0.7971014492753623,0.7110878569524406,0.2700327187890436,0.19208955667467073,0.34091086606547677,0.5458054499667743,0.5517434682777724,0.28117744204278244,0.534160794815205,0.786432300899576,0.7199639582485561,0.05580123066402988,0.2370344474796417,0.9601449275362318,0.7231404958677686,0.7611540469526965,0.10928667814983412,0.07592338051251209,0.14700216121193704,0.4848744448681561,0.7292170725930779,0.358974358974359,0.7091804875422869,0.4956855681806545,0.6548099840801371,0.21333061785536422,0.4081209217393161,0.8459714255793275,0.355833046473461,0.1780706163460876,0.22362728382484265,0.4646564258638905,0.13876303422162203,0.22659572427810615,0.08811476060566366,0.7817400471019427,0.35689555248562765,0.13937392807766663,0.7136056395257294,0.4905362732208804,0.366135913422682,0.17988104247504935,0.2849703858293061,0.1297857414604056,0.25360359532790644,0.1757342464738451,0.06930855063324656,0.0,0.07720003788790886,0.584936119825558,0.39067875071580555,0.4683494943886102,0.18610889188817537,0.3834426839991342,0.8867370877793121,0.8411649648495207,0.47467587113438336,0.2718407984349412,0.6656742708388088,0.47240702542174756,0.3998217789507596,0.6041455954036169,0.31881533843614307,0.43232942482846837,0.5279903055249748,0.5789871336621936,0.30936005354208646,0.19073319558936738,0.3273785068385978,0.22901617666987606,0.23669271872612527,0.6701180085833872,0.2414864694333958,0.716229828943817,0.6905663636767992,0.23064959532704638,0.7620866038572448,0.2823316042245099,0.34898211077294183,0.6180165687068833,0.22397973094919857,0.6960126706421353,0.7752808593950087,0.2812106032687281,0.16709643118995912,0.40041725692859403,0
8,0.15506201205663128,0.5366043412532633,0.40636150013971034,0.03660892589028283,0.20610096984487913,0.17478215193457247,0.043174925091234356,0.2647068021388261,0.2193596857600455,0.20698336542630016,0.17006802721088435,0.5507246376811594,0.46612607379172305,0.11264175946450256,0.014291714433066755,0.08918536446145639,0.695170184106373,0.850230579224137,0.4690336800502538,0.03133339555218707,0.5090471798072703,0.3139908544568219,0.019391905324079525,0.08387461143753366,0.13405797101449268,0.4628099173553719,0.3711225796880661,0.02206406190944915,0.08586122268918453,0.01949365239682266,0.9777422067750257,0.9871355944109128,0.4871794871794872,0.5057470113880986,0.287784176550758,0.4990834738614141,0.11449248448925033,0.23832724714497938,0.9726216300263022,0.7522537826466905,0.11174219827634516,0.45644903191339253,0.668230525303446,0.3870588711369442,0.24523303514850425,0.11018013582005957,1.0,0.7374683146898218,0.02967158161332728,0.5734747245296201,0.1343126632664203,0.3252962583640821,0.12283660512562808,0.7452050418983323,0.0474991278975819,0.6224140617718821,0.1357853036263405,0.052792650888702275,0.6089888894970442,0.2104297604475061,0.12548645662230393,0.1183471896539473,0.7218114393139872,0.35160949788279905,0.16990388295261,0.4249002420710733,0.7607496216506134,0.26027181602111304,0.18776038406808954,0.8725083258376727,0.15825976043389256,0.15850109133364307,0.58305691312784,0.19031412745032955,0.15567573534937687,0.9138638346189003,0.40387422866062006,0.1353576949050581,0.2839825594146088,0.6647177187210813,0.7943316166235337,0.14292569793471552,0.7298536969992822,0.18259930277025738,0.6750797669003605,0.35357240180025695,0.20421856870915905,0.8215965220356716,0.22622620978262858,0.2839935439217554,0.44794872008521835,0.20692740556063596,0.7966851939556492,0.4085614754049862,0.21506167575405893,0.23842466239839227,0.40548383660356124,0
9,0.515858058143907,0.27330736428526636,0.376344255591691,0.2650607236409522,0.2778251241608707,0.30412765117959695,0.21854923172603946,0.34155190672493213,0.20565186721184758,0.3177443874284356,0.526530612244898,0.2898550724637681,0.34866648894477,0.28425631519176464,0.2357004726184477,0.487874638931147,0.6974921629671794,0.5177652655087546,0.5461999892118891,0.6696597359530287,0.42526981894183413,0.4360837523478107,0.3874802148236204,0.046625661032701465,0.822463768115942,0.21074380165289255,0.4237667713673568,0.38802668533658663,0.016258681249995195,0.18020344319945708,0.48052752719371533,0.7076730360241393,0.358974358974359,0.5948834540890109,0.3576101926479062,0.46179811258721537,0.32331140302106304,0.5086741522591307,0.6830575466533358,0.5108207575873985,0.267098452860716,0.5169995717030803,0.569064146196773,0.5141356623461991,0.3062697874838956,0.30902438289686845,0.6459770538699486,0.323442972323654,0.30918290616250776,0.5399281182100598,0.43160108682705967,0.7533799857178084,0.3413826541969426,0.6139364461208692,0.22155336681477278,0.3658548205091854,0.35866532556119585,0.24544577935292655,0.2660990286795632,0.28894833629509853,0.3388104636696701,0.3504515321370501,0.3394817483255502,0.26997419297224134,0.41253859775858565,0.8221680603109378,0.770975226455595,0.3583640810577716,0.3196006209151363,0.49613492364763445,0.3464053355190115,0.4807661210540868,0.4913213779694344,0.4604416984042735,0.3632328850143114,0.3601100880477202,0.276109165922471,0.4630587579433561,0.4019379777186336,0.6237419429806044,0.6824254761522212,0.3465905339945089,0.6828104992372372,0.40897070912612676,0.6555589899472949,0.4096186469435885,0.4258605191654157,0.5224952298855334,0.5394585995045382,0.46701660810166923,0.6767489091925947,0.2622599522133523,0.4389456954597435,0.5235669800653459,0.3765088298893083,0.31117794449363523,0.33679771912209894,0
