,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,label
0,-1.400329181521699,0.2462642228729425,0.7009833961661823,0.17262685379749645,-0.26130803446132794,-0.19225915347492634,0.20988577979974482,-0.02112795962203243,-0.07654134168795809,-0.1572720698789376,-0.16758517041717863,0.19610465890374562,0.3733431865546006,0.13459380709103294,-0.025343310018601482,0.49519607632873647,-0.10791488693013276,0.3008639275023154,0.18627503476504723,-0.160684397564981,0.00044355475052668494,0.2878650272955286,0.19794627059896974,-0.030016750170391703,0.1120477410937325,0.04118954139107681,0.35386842011973746,0.0300449172549152,-0.061207135369989014,0.12255380656778521,0.07285138837763083,-0.1859590025234907,0.2562534087977138,0.13660356739142934,0.0005519960932047916,0.1125817112597939,-0.0950964032024102,0.22326345981166357,0.020172621684325723,0.12947884268502055,-0.1798955090099101,0.3772219100372022,0.01629951822451084,-0.11268810086172266,0.004596919294971225,-0.1523748236712875,0.06343704457071098,0.009182337986943035,0.12620254080354912,0.1229464125866232,0.0037340980863725904,-0.19849818660517615,0.03627856034593405,0.10383707145779465,-0.014575918748795241,0.008955174353601141,-0.0017755635900570863,0.02560863830381775,0.12234737502594828,-0.019685550085897816,0.06538455254662032,0.11669673926746124,0.010323342658891064,-0.11819662801266499,0.08560523585781331,-0.03350881615508493,0.0627173136398938,-0.018195569368269514,0.023745749991224217,-0.14442721768315428,-0.0923837860894659,0.11642994243707594,0.05207848740382428,-0.0806382113294451,0.1032887304232505,-0.02433193665587069,0.04323019404441381,0.0038727240144637272,0.15703645135361882,0.01681594646993957,-0.05238295567479901,0.008369482710186579,0.07881377943364598,-0.09260558421294512,0.03880540069212162,-0.009752747239585668,-0.04435943523532146,-0.09572184205966834,-0.019433369850371276,-0.05224940982189214,-0.12702202521643535,-0.03405556583424143,0.014082996639100093,-0.12956262302387814,0.0803056432636803,0.05565438315785997,-0.07200640366385042,-0.01747272995547683,-4.167582920433876e-05,0.027079977389298706,-0.004060646136168689,-0.031114349694636813,-0.1049924981042645,0.010121363307491374,0.03812161648765254,-0.01685591510388358,-0.009272059156816566,-0.008740917586013218,-0.05418017209618467,-0.011182261756849882,0.001936060227621976,0.00016050187044879262,0.018755947336485893,0.042292018152164074,0.023074994016283684,0.05810238148339895,-0.06162270279497517,-0.030625515478917256,0.012024322869382272,0
1,-1.3586201827580628,0.5800514039320602,-0.5163841878595521,0.6717014525187318,-0.3150041989917523,-0.06152799629198703,0.17170632740940156,0.28026741990090653,-0.013120387241395737,-0.034506847485442166,-0.01070381442070585,-0.0035773998723312183,0.4230851112776064,0.1163950390272454,-0.08820676109817552,0.1894164751342388,-0.13846081366466947,-0.1562588686463892,0.012533330091471746,0.03691754096849912,-0.10659988054183618,-0.06309085605260428,0.048292269677160625,0.1513003609930966,-0.07381857298613909,0.11057433066834774,0.3308406734746344,-0.09676860190811616,-0.01660669172235222,0.05253431277320343,0.05208150151800022,-0.18433096421665102,-0.09133628777364189,0.10936392874992486,-0.11891635005844434,0.09788014578565922,-0.38579875829735266,0.0423500144551588,-0.06766530335933349,0.13051827827377077,-0.20042054633499234,0.15393399797091015,0.20976947241194457,0.1281683718882604,0.1569831687927285,-0.04536429729365675,0.029194608338221264,0.06135016685791038,-0.16979212777272373,0.14004821645744883,-0.14353568838411274,-0.03593411893695115,-0.0027162817951937894,-0.007622515490728867,-0.02165527856824384,-0.16406368219802475,-0.03834399761801853,0.032656325921837835,0.09533302288746562,0.009004980282957584,-0.07497228672463713,0.010778641504381192,-0.02166316914082715,0.018773175945852243,-0.07986468377618548,0.08394894590309548,-0.10181052739244412,0.019716187287847745,0.1654450351334528,-0.03277495514147582,0.05405943361702814,-0.07038110261252863,0.011568614144228478,-0.01528781613567585,0.08865787286239574,-0.10638535589024634,0.11920052986964025,0.11246235698580939,0.0959923901210484,0.0130510629139092,0.13245533836858575,-0.10734338290027344,-0.009659802352949552,0.036193676030111345,-0.05201114344873449,0.08903650419825629,-0.05525545812112779,-0.04654293132489947,0.0328674148239004,-0.06949263965250681,0.014595918741976388,0.0063003685792259335,-0.07157458251214645,-0.10618730892636234,-0.016554028768791897,0.09551129842316639,0.044994622255688274,0.0464892654895201,0.10981270850299932,-0.013130370027391649,0.009983066202392234,-0.0008674427799583807,0.0987432123462244,0.05253394409459895,0.03974125431390161,-0.05891780443757696,0.017905394685979337,-0.06402520007721155,-0.08287332106584017,-0.06107802895424841,0.015525698657850006,0.01240505559817589,0.037310586266492154,0.07053641236479305,-0.020297685937026032,0.007333008402842328,-0.06617829314962011,0.06419977250218428,0.029418255594855173,0
2,-0.5680485834406933,-1.1650769227716284,-0.547249759021175,0.5499474064903026,0.5621801695027958,-0.521384816460975,0.0283928318322082,-0.36428582008565624,0.19132168408216443,0.09175537451835322,-0.0166574730280964,0.3212041759046975,0.36420718772041,-0.007213254889187993,0.4191701793732963,0.21746925347131676,0.30476511748738805,-0.3515570028500224,0.07076720762811405,-0.1341787222912388,-0.21795147206530696,0.07023983363894998,0.03589479348319239,0.2823115605436229,0.2441877077948302,-0.3388921682520598,0.07001067762251148,-0.27545345646148467,-0.07317484125784449,-0.16384037632565873,-0.10287762918508535,-0.1251564297395391,0.18583275946018868,0.04910841208832894,-0.16703967169414755,-0.22899856043587682,0.10071512047620104,-0.07472828928765059,0.138334672303259,-0.2410773510903,-0.13148785799706028,0.0796554981435838,0.12245701975201456,-0.07837512053441462,0.11899674799344187,-0.10653341921435498,-0.025339203987244284,0.24400890188208807,0.09439662489430396,0.2953660416740955,0.1127907687895427,-0.005579949490200887,0.09317099711259706,0.14432475321099544,-0.002661254982544126,-0.13299500445990017,-0.030945154844808514,0.08541625520568139,0.06057236866995279,-0.08832363547421417,-0.00816725173564156,-0.14943614859560017,-0.06080529061726687,-0.16003194783100355,-0.08286167620176392,0.04065422153321123,0.052370362166247984,-0.04090196546732368,0.1942336266887052,0.06150033072720858,-0.16166650337188584,-0.12370127947720284,-0.006517001468216242,-0.01374969376416729,0.020863749574882916,0.025974250485653983,0.026356717819156758,-0.07198672734658568,-0.03303022308441145,0.028319977331707803,-0.033483326453128535,-0.021363725098569587,0.03369916785917933,0.04987310443145605,0.02434325167945815,0.015428970065578694,-0.04938289158743835,0.07509282318591382,0.02729246145172076,0.06467107943379978,-0.10460270561405188,-0.046262830825050456,0.056858199014425743,-0.03423031264864763,0.009364402799555954,-0.13749374350851692,0.11199838684180034,-0.0011839619605423966,0.004874196985789369,0.04662812865569135,-0.027484819913341535,0.11129545468546453,0.011487702496117644,0.048329543579224025,0.03195981967017931,-0.13256514117836915,-0.07106006819669794,-0.025065304063979225,0.010752090926380154,0.020235036173650352,0.02459028116135147,0.03845068301206555,-0.021099494126358517,0.031618940160368425,0.02961447988527678,0.05027942842946551,-0.0020125461824830916,0.0861340534195703,-0.026185694419115866,0
3,-0.24228118425787593,-0.7598356941904992,-1.2224603151525164,0.4897521574255365,0.013526987795221008,-0.28333008655625075,-0.25768096189176004,-0.36144743147576036,0.26900010839143934,0.055537313234696455,0.19699152610768797,0.38708284224912143,0.3426512056016367,-0.2713469974695919,0.11624964801375855,0.2491188163318221,-0.05314577795608252,-0.2963793540879776,-0.026473829685108453,-0.06790474354965749,-0.05706415749889207,0.1080907596006573,0.08615165474123582,-0.1502118752606134,0.18422722202717925,-0.36931351135728124,-0.04806650624593219,-0.0349548531932198,-0.060369740685760176,-0.2701523590824505,-0.06123766732976969,-0.07487961188493063,0.15047128121847642,0.12279566786025366,-0.177691741074771,-0.005810971714884687,-0.00869318358267833,0.06928707108098744,-0.006869186262438161,-0.16695903186718394,-0.17236174169960222,-0.03126500698024638,-0.047341462662257396,-0.15818714062722944,0.05635112460933541,0.05181247690588494,-0.02919674156799517,0.12178484855151248,-0.10132571013185962,0.048523852953880904,0.03525952208330827,-0.01911804454481158,0.07252841656749871,0.21334767944160665,0.07187786222167183,-0.07614724057825838,0.016252991152711987,0.059143784444756875,-0.17246235548534927,-0.12002241207725386,-0.01833862888028852,-0.19793839548002137,0.057655928496598535,0.08975172428677336,-0.05626044397989805,0.1408156761258572,-0.07830169578534656,-0.12513565533280935,0.018560223480299252,0.06545595051555933,0.028842552100122078,-0.10117484311435704,0.03637058985106735,-0.038398024853649855,-0.08862494046584886,-0.113201879181719,0.11533897328211933,0.03929072414923888,-0.11024354464465747,-0.014459677491803196,-0.034035084477851606,-0.0477062147843449,0.019578234072425007,-0.01351299619631301,0.01042184623221398,-0.022004758469904857,0.07039100627368224,-0.00552820648572535,-0.09051622600674536,0.03699803956965293,0.021683185093643583,0.027678881784783487,-0.021467961308395365,0.05692882706240451,0.0749417227416968,0.013479399152666683,0.13440241400294808,0.020440061531962688,0.014432903308595058,0.025134103015374436,-0.024496442138021355,0.10342630834954829,0.008272676332407032,0.06330752192671305,0.027568957671171672,-0.028581685135476723,-0.04174623674726619,0.0166952510852057,-0.022366418380269384,-0.10441466562344404,-0.02369498105441649,0.03400866888796478,-0.020676348289925744,-0.021589454076708717,-0.021555862163574743,-0.0920643236882667,0.02596603549113316,0.016603001291471586,0.06045238592433049,0
4,-0.7836207771086039,-0.5163097398127575,0.5980900301160985,-0.0231059391509946,0.31307317862632855,-0.13930914963362626,0.4483033262164835,-0.04155987613483284,-0.23482206106063042,0.4093269096250505,-0.12678033549744666,0.18862122069716472,0.31633829224689736,-0.24339174901821223,-0.5835906237464367,-0.12374579746004956,0.2017434094288827,-0.2283818650861386,-0.48475868401493816,0.04493310686088277,0.007463230791166945,0.3081020896247097,0.18139639983519465,-0.147657364368974,-0.011143487612190237,0.05319506584937678,0.21399265383929936,0.24142079960450663,-0.34668672042848203,-0.24611520528447786,-0.12161883084451888,0.14703808799375817,-0.22713672030584658,-0.025336604858664725,-0.05654309862494155,0.3483753255887992,-0.26626434221475415,-0.20728887812468583,0.26452075283521803,0.009255410096361646,-0.0430335731082383,0.06438094092244215,0.27515554879399257,0.30753930452518563,-0.0011255187204297315,-0.040083939972458967,0.016815163680141017,0.01367618883013646,0.32809673938999107,-0.14363317074362883,-0.04145891241534549,0.05151464415645242,0.0017276016803311107,-0.07180642816868067,-0.06483957666148528,-0.08915531807785913,-0.08860141184301978,0.046550088110161425,0.13587010738361463,-0.032641049706604024,0.233779267941162,-0.020677321221440417,0.07892211140011968,0.0838106552145483,0.08492808242779161,-0.14329869506915885,0.010523807706525284,-0.01914447355252201,0.12494702602225334,0.00876737351614516,0.10777178468122887,0.006699169528410854,0.15455082333250625,-0.1209443426799485,-0.10560985055131682,-0.08744085590984459,-0.13564422570243279,-0.01367703009279235,0.07737483160884548,0.031854255162447595,-0.15990459497659348,-0.05838828089131795,-0.0050364256694274715,0.08189671106337659,0.006532334933382455,0.02465908562226192,-0.025271945836595408,-0.020969620787317365,-0.049258308464590894,-0.07898065336176235,-0.13634564954964873,-0.05795861747218937,-0.0038478949007105783,0.05066462624293651,0.08991888689753087,0.030489364192144305,0.07185002390743972,-0.008878400987455863,-0.01192291850769751,-0.06490518059470157,0.06190991498549637,-0.04613820995989343,-0.0020156301373171377,-0.04279696627734218,-0.007996500728408797,-0.06109276496043642,0.02763004520423912,0.10749764203678064,0.06977615442810836,-0.038083525125741674,-0.006531800143734331,0.040934890874158705,0.007829993024320598,-0.0009769717379887583,-0.03471966231542419,0.07453791298921202,-0.07251186167595065,-0.019690643443211746,-0.030283653277992824,0
5,-1.158192120005648,0.15890075901674222,-0.11855242894353003,0.07693281522242944,-0.5168366697459134,-0.10256823843728959,0.3760879839876042,-0.05236873433531734,0.050754467390168395,0.2463371068869983,-0.3290039938923349,-0.3248128345535944,0.22273957289793916,-0.31431844118131386,-0.13107768157670152,0.08026127346858307,0.10310473234222355,-0.21845073988588123,-0.1805929369444379,0.028374846913078424,0.07447865250958062,0.27187481742215736,-0.028705675508447256,-0.21743062170026184,-0.04413794369647826,0.21855969702954178,0.0008530495867593575,-0.025087918478323607,-0.21387471043241602,0.012636037530728353,0.03192442044195574,-0.0730517507374606,-0.05085674392054247,-0.07984799918427953,-0.006169830080708768,0.013354651259066505,-0.1307620546690605,-0.1357605932321321,0.1915262157733844,0.08973750932300704,-0.11309732702614098,-0.031451332669881406,-0.11522411897223016,0.09880991753857199,0.16554675011638434,-0.03313364080142429,0.02027491511785134,-0.019883476683437845,0.08780558303836605,-0.026223911381023386,0.05823244111503031,0.011200131429782528,-0.20844164670609686,0.13439241971285434,0.10864914553562514,0.22654542691905244,0.0708164245599607,-0.007367478569077048,0.07240564335258434,-0.05331605579672319,0.007259609205083003,-0.0013410900195041757,0.19946638370604208,0.0722189893732174,0.09280292791711857,-0.17001072125804323,-0.07950038692611071,0.003248115970410615,-0.06847749720124238,-0.009402640234946143,0.038765906505459226,-0.008891490953045604,0.001364176010896078,-0.06292439710020696,-0.12749944145724504,0.029918178900360387,-0.05625050505795654,-0.030439057734362243,0.008406575193565614,-0.07689545013170397,-0.008976582444236767,-0.0568493008465616,0.03755032700612972,-0.04977066548817114,0.0005481209315958893,-0.05529011574589798,0.021806809296193438,-0.07276237185118813,-0.027225197195104692,0.06421503918075473,-0.07832246051466733,0.0523736382704575,0.0006804378013302294,-0.07994197622195769,-0.032742491770883425,0.08848419787792786,-0.00956317915983634,-0.002483209298956814,-0.0842362520803803,0.05284963723166707,-0.06647307154682454,0.050557946426554395,-0.02364434685918093,0.0046164204950872,-0.0020025147753585716,0.040606094251349825,-0.04702629215104077,-0.0075442428532971634,0.05642701996352128,-0.013650885298649341,-0.004102847300520681,-0.01498324620691095,0.07121017788500059,-0.07396459683243374,-0.02332436014578905,0.0038454273139679005,0.03029309654245304,0.05269014281354248,-0.010970798482988955,0
6,-1.2963311819533723,-0.10629497691440283,-0.07588052628912767,0.09744707345428573,-0.43170348176042067,-0.11387406411319566,0.3095527476955069,-0.02498002145083699,0.05993690270603728,0.34271407011195854,-0.3082486703647763,-0.18730536138002057,0.07926586325246118,-0.3236511350781816,-0.1717020462858591,0.060564390976989436,0.21671091245474644,-0.2393183002079972,-0.28839180517864044,0.11722900965932852,0.0766911467008804,0.20847820250554788,0.2293491590713682,-0.18504483756080714,-0.016715073008403594,-0.02899979012770829,-0.026145881573834188,0.031059842524584443,-0.3176742828850076,0.004165102647666799,0.04887897765834136,-0.018184344397826343,-0.09903609230032172,-0.14518153676841034,-0.1171910937947613,0.20407226271200776,-0.10236061824593111,0.01947267219739908,0.1971434050990411,0.02283481059462987,-0.053014745453235784,0.08825438325372335,-0.08815035232509941,0.15834883895151883,-0.012530595556683953,0.054197758123408615,-0.05484007142728294,0.10109842720760526,0.2563291891227116,-0.024386880652060346,0.0922462148805585,-0.0032532026909960084,-0.0955847378740365,0.004003043313364673,0.07753908301899351,0.19879044797775342,0.05205741893162768,0.055455321550605605,0.1724240321551644,-0.10227711058989877,0.11326202916213605,-0.09324532117653743,-0.0944333953165076,-0.07222806932407434,-0.03692461695384137,-0.18381163198129302,-0.12906882239831785,0.031766540841330695,-0.05990739572787742,0.09908640924289357,0.08512193923958579,-0.025590925986448857,-0.0655924086976571,-0.03943508286220766,-0.04152698610018286,0.020030179930854937,-0.17073594347060497,0.01399342932814281,-0.0013288487224546047,-0.09155192432080447,0.004201853861475855,-0.04899976277584534,0.04155454112521985,0.027625594440285832,0.030586939846435762,-0.08668939928735372,-0.07809006819079789,-0.01976578135556465,-0.01722838039935956,-0.05291716568514587,-0.003601582657150524,-0.007090404127168853,-0.006461265714216665,0.037409271454921136,0.021636745421185415,0.19763009809473633,-0.04010712026383348,-0.04466312998080879,-0.024050888179772096,0.00873009545586771,0.052984143520155076,-0.06835257060163723,0.061203308444504965,0.013024332168526567,0.0034411439736562687,-0.12390691828789013,-0.06085179773632626,0.051950662727689924,-0.011556320468601156,-0.004226711051007794,-0.03744279591170454,0.0070578039883472474,-0.015049807259295713,0.007463507916927038,-0.029809970362613604,0.01152105206031861,-0.03490119574364652,0.08066788710593072,-0.040458707981175485,0
7,-0.36667604567066386,-1.5790257427853174,-0.7811389789268756,-0.5394050797923209,0.9135682302237771,-0.4869737561397509,0.988732530337031,0.8814589559241354,0.2933466322244391,-0.3387276871759282,-0.2862869065150716,0.4624456985865125,-0.4372224583190767,0.5126293613721861,-0.00648210770525511,-0.3619205980615133,-0.3222243644102065,0.1267715443787496,0.15438634324399456,-0.04884533221206357,0.14975164268690083,0.23735815856993797,-0.42137559860755036,-0.19400591167722492,-0.421130595612024,0.1094202779524338,-0.2755438457783979,0.11323549270788381,0.4539268171302492,-0.1571545206078875,0.2157891776013273,0.0037216505144560446,0.027725322164427746,0.029687045905976074,0.044103839618552416,0.13728857392335433,0.0034256285541559945,0.06921699051695632,0.06268504940414107,0.022453138783980357,0.045750167529084354,0.49292915917452734,0.14483142285367478,-0.19549807782135922,0.1464046898097837,-0.324931669064874,-0.24694983969955586,-0.024454300403485382,0.19571698283549263,0.01512732228134895,0.12398362392384883,-0.1226232957168438,-0.14480823143523777,0.33146830100742175,-0.2862084705102209,-0.11835378905537357,-0.1648088283769372,-0.07869628188709783,0.06054713613671368,-0.13425252387080902,-0.18945115508968954,0.06166725623080607,-0.00982951353386147,0.30341073158511994,0.25314525863953696,-0.04966922220904987,-0.05759139272931127,0.15914003330669796,-0.17998693845308528,0.2243732009671414,0.0546433202507297,0.2948568742400875,0.16471407495795337,-0.11028962364322806,-0.06372832266884686,0.06518622902242502,-0.0625404271752075,0.004196564666658039,-0.16857191677412037,0.04799139664832146,0.10037272613982454,-0.037877319801746696,0.14675803872729204,-0.04723096839062225,0.08358563987118038,0.020333851816475196,0.038536125904922926,0.0714529679748735,0.056837068921025954,-0.12532045315047857,-0.0032477612006805855,0.031608212618205137,0.0022076238933322937,-0.046866272693724474,-0.023428938314263636,0.07563901297237999,0.03939852053239876,-0.0023898370357559725,-0.027685291553024446,0.028974263922451476,0.13170909911967574,-0.07000245336489487,-0.0005149707935143015,0.017353996991083396,-0.05204061652140073,-0.004114655086192902,-0.03948949164766617,-0.044352358703140395,0.050445498346943805,0.012153860909525737,-0.061673020393072604,0.04298408541270371,-0.026672512834596505,0.0760986734100737,-0.002854761618410314,-0.0263615683651131,-0.0052317470704033595,-0.05371261562245322,-0.01471942288616331,0
8,-0.6543232775177532,-1.1358950673671266,-1.537621406508521,-0.9116858458498057,0.4245323237086797,-0.4384296394855824,0.6986206225149373,-0.25115129163936745,-0.20331188325623678,-0.26551327923171286,-0.10620967371943862,0.06298996869989057,0.19459893940711825,0.558105192005527,0.08885336911032982,-0.0769056211890516,-0.32066266102317675,0.3001265716676904,-0.03217413910886563,-0.26141273709094387,0.24272666675315765,-0.01976475593948817,-0.011508918750343846,-0.028529432286167056,-0.22802748717338767,0.3493331690859886,0.10582845838728826,0.2886250185319039,-0.14383636749768752,0.010289756327452085,0.07884088847766671,-0.18952053313442052,0.11793420058859962,0.09479075570642255,0.042266611532651745,-0.039781357356606706,0.22928944034422338,-0.26047049127276556,-0.25215596552255515,-0.23114622499935367,-0.1215384455167719,0.03989859904032762,-0.1334301664463584,-0.27150834306849625,0.005812198072646172,-8.832918473981954e-05,-0.030300588718362956,0.032182650877008584,-0.1541186511705485,-0.029981921166002488,-0.0884983823254521,0.1672365220931513,-0.2617898059777782,0.08705350441790355,-0.13223372888868187,0.24280176551110833,0.10053636352910993,0.07543097136807926,-0.009706083595475886,-0.0885352721191861,0.14002223518877818,0.0009121092081588833,0.06509983447508016,0.3247285855240215,0.005954111825164396,-0.022840959834589097,-0.01716505740013014,0.27718558241070734,0.04868996167322228,0.04910155653989951,0.08605340024147398,-0.15417282376379382,-0.05246137346741011,0.18858741453280856,-0.1828629012787107,0.03880106583217242,-0.19161526772842502,-0.01726223233887377,-0.010085336724820232,0.177865591466108,-0.07312648568873564,-0.06825742371096107,0.007595800001265301,0.1915564745888499,-0.07164377028351719,0.0087040868539857,0.08299111496804464,0.019800302006478095,0.27346316574309903,-0.05963825475197471,-0.12520119474935526,0.04002874395921906,-0.04334436207735567,-0.06301809746147233,0.08727355977510393,-0.03197133022678695,0.11616185153915433,-0.10605450478210564,0.0784194889625061,-0.07966393235516527,0.10622168332066377,-0.12170218101084064,-0.1250957711016212,0.028436761455579718,-0.014478905628833317,0.05338344897531516,-0.02233040304342611,0.02308851143246257,0.052098095993524815,0.07305642086645893,-0.010177559120780546,-0.012875599374409082,-0.11616325537916943,-0.012343566159772269,0.09619266580154313,-0.036686927393150624,-0.01891207193041552,0.04210610952422645,0.003207530601940917,0
9,0.07365849281639666,-1.050430330851511,0.5676229501054616,0.4429656092277334,-0.5544565559306622,0.058197559279206244,0.2708554657365738,0.149728267537039,-0.049520020174321895,-0.5880624600153225,-0.24314685335927747,-0.40666823277333436,-0.3048817608246061,0.5394279408099779,-0.026068065630895802,0.21011550179340427,0.06086884963372672,-0.1545400181274614,0.24816057741670483,0.07182662388036196,-0.02618794406480844,-0.041114108350592954,-0.10200024254439012,-0.17303976644968047,0.18854798466809208,-0.02357037749955919,-0.299409299147334,-0.1729229876684599,-0.02125881299699996,0.01329424120414316,-0.005664651467489965,-0.19897997160706665,-0.010489187178421107,-0.1306619312319219,-0.010855157439699498,0.2272393032707839,0.015491114404960765,-0.2493236475588924,0.17250389219703827,-0.04151607780846345,-0.22405876097898772,-0.20313738890966898,-0.0646997277555325,-0.00047445062166497553,-0.0709420114186751,-0.15339825680311428,0.2110330519426805,0.2263622884613403,-0.04271501374057272,0.0036822237702519374,0.17321316552261593,-0.0387929861593043,0.007517598485251535,0.05146804752259684,-0.01456273329966506,0.08783626579352131,0.14652171844209763,0.02370214920313183,0.08818721770265041,0.058909754132847714,0.08564453933735029,0.019271957886404217,0.07940661777471676,-0.1444195778744837,0.02428959076652983,-0.04237010621567822,-0.07163985260232344,0.08942794134296075,0.14635114053637394,0.05431218503931382,-0.1432576319622812,-0.14056166422565666,0.02097589477558402,-0.004198940542013441,0.11744372912296251,0.009883595830914877,0.09918814958017634,-0.02430344398496666,0.08209396467935241,-0.14745090187369314,0.08449492627350556,0.03771029808255207,-0.013426557924241179,-0.02937242462905448,-0.06583809124412003,0.06898815281562135,0.04866874664817464,0.003760780804751923,-0.0002839580901068387,0.028266651664110812,0.08133460646921437,-0.04424053976704292,0.14826066839027915,0.02365270356062538,0.06086617562207707,0.08783917340745917,0.06875090005281903,-0.10049173319748665,-0.04692549050796668,-0.016654604987530932,0.172943946310005,0.008731171258043896,0.06513259688732442,-0.10003114515913711,-0.032428941309254694,-0.03676124109600921,0.060167872151796975,-0.09015649819211466,0.06666481564887429,-0.09159710240403919,-0.02850096291471658,-0.007957863225256299,0.0003742086992855396,-0.031237520441086866,-0.06437057241357631,0.022378781434095305,0.008405702648438729,0.014094884545295595,-0.0768527664179767,0
