,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,label
0,-1.4518696668778726,-0.010634493668110532,0.8173383068295161,0.34851365431760145,0.03232240056251766,-0.6123243617500097,-0.14157679420168856,0.1562589530262359,0.3195069209743447,0.0723471567915354,0.27110172420818685,-0.26568385537186107,-0.20654940508634995,0.38242613004729886,-0.10736859322183571,-0.07895303309899873,0.10180518267228364,-0.050609896713150034,0.1144550433201041,0.02988849630014897,0.03377240710459001,-0.43663565283750877,0.24232384383145475,0.19634629015886437,0.14074053060139868,0.12934583655296325,0.14086500434537505,0.2018033606291753,-0.1273604890795938,0.028304805635863482,0.14090853585196703,0.11765800420411172,0.1544604756897982,-0.042824888437393675,-0.05609679263865123,0.036509590838538504,0.06663217166933136,0.1659826118348412,0.07918345706205632,-0.08127464490615527,0.09657561782150088,0.08265092756604703,0.18743866594432482,0.1225686677078931,0.0347557212977916,0.020311198954151854,0.05233395742082764,0.019967360714260286,-0.0386735414233663,0.04352675719075767,-0.005915502377615696,-0.042100419227047464,-0.10381650198308501,0.17519484348623765,0.11194019190355368,-0.008311993077188794,0.007378288937456417,0.24825821429786918,0.1436799722419421,0.14500090815620742,0.0925077514225942,0.2630433323090304,-0.1309900235272238,-0.027016222824153904,-0.0473108542528125,-0.053971460660969944,-0.14418727627534147,0.05562953594626303,-0.04652851010683311,0.0025343629241338164,0.04462729268751152,-0.032465737417557775,0.04057972428377551,-0.00977443755758695,0.0992516495460141,0.015269371645339801,-0.06243282901543847,0.15821426648297834,-0.06416507524951932,-0.05687993077847852,-0.031340411134305,-0.011258462945877384,-0.04461347526167039,0.06289556141898561,0.042680437487846216,-0.09312780676577896,0.06830639731950242,-0.06762949394431454,0.03710388007526497,0.02928732196297248,-0.0733383890374811,0.04703791586932656,0.08417444524248315,0.10841832304809232,0.04881256977733838,-0.12790680529276713,-0.06934229336383978,-0.026029958125516877,-0.02264079067417543,0.013419677792343154,0.05695819362962981,-0.004486109777755011,0.05106608052987115,0.048054743338139236,0.033961987871372154,0.007028646862556591,0.012858937942757795,0.033882100671884616,0.004963366528852354,-0.00029484705717834847,0.0023156805697485774,0.020298964085495287,-0.014989828079581591,-0.018403019809800157,-0.00865711894820557,0.04168356721803122,-0.014827819319928888,-0.02430493392228495,0.022694653524184195,-0.08748901837019488,0.022914226511335067,0
1,-1.1607145081609058,-0.5727961846235278,-0.47444000581347684,-0.8242089343953003,-0.18295662603871085,-0.2129310168524374,-0.09869263411505295,-0.33616341361073854,-0.06983465537008422,0.17176743947140707,-0.0008840062514734133,-0.07783944429206346,-0.10082436475520092,0.2785826042381793,-0.10725612597276747,0.02263738458328639,0.015783922836473042,0.1936378481629982,0.16237012011342164,0.043493454669858066,0.016846764075404353,0.059859871278754875,0.056732554231797266,-0.05290680132592384,-0.04777320492877397,-0.004084014504930216,0.059523415638811125,-0.036339045852632895,0.1819157748371589,-0.06273193168032067,-0.08355825297459257,-0.06939679242971526,0.18338792802742584,0.02662748011832006,-0.11836504962788055,-0.08730462370821138,-0.053269978081265636,-0.09502363204766452,0.06678612866301947,0.12555767054313266,0.14513583243620976,-0.026499575966026836,0.21791928010555184,0.16625419322876156,0.03044986426343031,0.30519999824848504,-0.02747572170285023,0.08178749467811544,0.12169297929990308,-0.011892679941742318,0.07050012551229758,0.1053512785585922,0.07653596173243023,0.06781248379597676,0.07484621600041662,0.07918198082470904,-0.049867548353302885,-0.06606878139891256,-0.040864646279867425,-0.004764180881108695,0.05091423557536252,0.009497326144161931,-0.08514073767841712,0.00988453506529617,-0.17935579540462449,0.06045514270048202,0.029026436696756554,-0.0031722078285649643,-0.009390516614352504,0.07896919502657963,0.01361980511517251,-0.1214972096518723,-0.0322026127965513,-0.06187207302467781,0.014527732605365712,-0.12356337045152611,-0.14246190382660792,0.0356050578506486,0.05582554784531726,0.030442492219873253,0.08718265923375731,0.027776765008451953,0.03896008657914692,0.01581761640741931,0.07865085899972889,-0.08097924248240622,0.017071770345861083,-0.00912320171364135,0.03604222546909865,-0.12051186053947681,-0.06112012967087754,0.061411970159766516,0.007119958822568511,0.04462617813627452,0.08451821089838624,0.0033219519110956404,0.008489389660186005,-0.0007331806654551278,0.041095578728174785,-0.004088094296025362,-0.04293397411064872,-0.015117189863350686,0.08852573032210065,-0.0027397768691028988,0.041808605817838844,0.003804300536409983,-0.04338315209393584,-0.013322414960219076,0.009104005690662867,0.06422314781651914,-0.04419119273347771,-0.0036420662446022315,0.004720133039157713,-0.0032480982228474953,0.002139192886953605,0.056914225351546346,-0.04689448111260589,0.0016986099770813132,0.002899329027565375,0.051230489748323955,0.03670764553781322,0
2,-1.1645918145793035,-0.5142697920236217,-0.2391825495568106,-0.657401847283017,-0.19488053980363007,-0.13002361883568422,-0.08295260130291014,-0.3001163818863165,-0.028595645710886797,0.1482508643976552,0.13759055428552494,-0.0008183838720126325,-0.07410823774929899,0.25375595521642463,-0.21808314757982522,0.27328976101649904,-0.05566740750168544,0.03375958034706548,0.1122316051862185,-0.05859789758391079,-0.04516010007137667,0.03724047403258183,0.14464344945356916,0.04110342682736812,-0.10464980762423692,-0.03930524416857284,0.17376139922494804,-0.10688322018258195,0.06526332509630557,0.23952267915609804,0.09275618352351343,-0.1928449071641333,0.2501110257857417,-0.11927290015665683,-0.06873400843155343,0.1322393642108675,0.07791990569460709,-0.2323476600025158,-0.08538803624413462,0.10375366442311487,0.12006164349610239,-0.08970242218149943,0.23497928515918007,0.12566511960132523,0.034178931413738844,0.2065939595533753,-0.1137960793608082,-0.036613683035757565,-0.14063511589004152,0.0807927675771395,0.04916248704932697,-0.11311071011969401,0.05206282728206849,-0.012891963184395614,0.02728269235282628,0.09441204719674423,-0.19145013729380303,-0.14674111729418363,-0.1978170023871939,0.03460263295709674,0.11685998436781446,0.029956511273690683,0.05649689307034255,-0.11237137651083276,-0.027032529817343408,-0.029383903701578895,-0.047143939142995465,-0.070581298457903,-0.02828013578295636,2.226009520540757e-05,-0.021803437157818385,-0.08875325669048366,-0.14380695507183466,0.03141799492168255,-0.07105996289393884,-0.010961960130229525,-0.08948707843127379,-0.002707886971474038,-0.05215854718427762,-0.0845484489075302,0.12748793791286875,-0.04073281659158946,0.005665881292884925,-0.010246063401012615,0.03948792268183921,-0.06438747689839017,0.017887288279035185,-0.025247528522737494,0.09423572965993715,-0.11890394864267338,0.04480309951210595,0.05468650980708336,-0.008940147825098003,0.0899140350440625,0.045045447008318557,-0.0062300419075815155,0.03622349318923967,0.019669844178340067,0.012776309638737403,-0.004342064537182095,0.011123932168646142,0.04355382512536249,0.019730735817236843,-0.02363141045995475,0.008354320115648734,0.004495959470831896,0.031196790572936884,0.01904336735233344,0.03653843481293532,0.03474122914915576,-0.02790198844128692,0.0035615667971205653,0.0318150281394956,-0.02433951863643169,-0.01620886175021361,0.06406948531420713,-0.0015114895105658845,0.026424761576701285,0.012332283493002137,0.01245558274067469,-0.04221566435844924,0
3,-0.6944930101747961,-0.3850699938272806,-0.5636429038547693,-1.0523791216106548,0.2883643236591893,-0.46704936728270324,0.2683071250465672,-0.21177293484855975,-0.33186351438183526,-0.0828611159677978,0.2651037344349263,-0.08688753573256798,-0.3172675786487486,0.47348638191484005,-0.2623448005404644,0.2064137841925731,0.02917052321516067,0.8464673661013361,0.1622473431282339,0.1183820337660943,0.4255529497647477,0.23098258300960497,0.049134294735717,-0.15027729693583555,-0.1413915645498392,0.517590019917598,-0.10350046045363605,-0.00010822552044718055,0.22536886207681023,-0.09515654004573375,0.17269056692026416,0.022329012473244068,0.21746818519031663,-0.309938921668307,-0.17187129076679994,-0.028439199130228136,0.14015665761311588,-0.2005730696721145,-0.03604566026117296,0.23834433794702065,0.0571270709047085,-0.22679991932807234,0.23308850365582742,0.14908834994019263,-0.008143278811721836,0.44781068691244386,-0.21260136018493536,0.216996848156903,0.36210062888520117,-0.1498535902868245,-0.03032249329980383,0.029301815278878828,0.15564278853461053,0.05598556441835128,0.20411928422531492,-0.20546173336205023,0.02421559962054705,-0.21064672358114822,0.176598587845296,0.058088189990139996,0.20980480334390447,-0.09217357521597706,-0.05560592600627007,0.2646110513156909,-0.18142242513752121,-0.03120166825566024,-0.016722985501809118,-0.07856147171986173,0.019188389733271173,-0.1570850177316231,0.08774439209430408,-0.15431519147998207,0.07656053192005925,-0.06697251453106626,-0.06210276353722201,-0.12530622577781672,0.10137140554584773,-0.09091405451165738,0.06832620640597821,0.07960092834521784,0.06854822677200077,0.18475223203258928,0.07166434815304258,-0.015238986631599033,0.012019904486430037,-0.03933300220999339,-0.015946169626534737,-0.030334912281103812,-0.009853991427536785,-0.10789067950420182,-0.04448984053444385,-0.10801444272056003,0.052552849435845456,0.05287232693023394,0.0419868487920441,0.0016193934522337593,0.006348114290525955,-0.004695182134191647,-0.04188077738395298,0.04833708238920328,0.0181215855087124,0.01644297969980204,0.04994645107862586,-0.0059961994105061115,0.06862715120495702,-0.07444287160553775,0.03188456817145491,0.04455346448970799,0.07758028808854472,-0.01707635059470639,-0.06650183589811645,-0.03332330271552963,0.0122425401052895,-0.05030815942746214,-0.007533170105644969,-0.013434401421108957,0.027945293907452096,-0.01546536976431661,-0.03427317605907418,-0.03267982618244583,0.034867191686965934,0
4,-0.6112861375147227,1.3171382152736069,-0.3893342608748735,-0.6196935906487782,0.7967777872918509,-0.16813567612506672,-0.15964229853990078,0.21400686506664957,-0.3284255651119108,-0.04264036675890537,0.33784842157425116,-0.5608250178791305,-0.08648445757810856,0.38607549469100905,0.019305704586371493,-0.28415924740761717,-0.06308270112843863,0.3581869849068518,0.29485022867095795,-0.05341802568244855,0.10974488008307184,0.2718299616458734,-0.22877102950281578,-0.030292085774400162,0.19615990910952208,0.4339808343284845,0.16501235353963428,0.1391409480129653,0.24683463956328494,0.16024984380067003,0.16445308353776195,0.05964131719557387,0.03942781064284286,0.2148641499452623,0.09785847919696179,0.16581088093620094,0.009950859767503718,-0.37262289307642343,-0.038057725953001637,0.01750520891443227,0.006802295854814416,-0.2124015286963763,-0.2044480278024749,0.07143721856985166,-0.04061408422049891,-0.03343903732430216,0.042157940160833254,-0.11498989623753722,0.05467896408065654,-0.0654341859844649,0.014964007274842792,-0.0563108387208081,0.17099508586583737,0.053379261673570745,0.04186154122700032,0.2630648339237206,-0.08214471501400394,0.20464526344278325,0.12442615796441017,-0.06633073736164956,0.2172396977661701,-0.0968058725752428,-0.09686228337844592,-0.01755623459497841,0.017875736730289978,-0.1356473258606529,-0.031898210838317814,0.11309239013795999,-0.05852128682363406,0.2055105054394276,0.11471748027622776,0.03610890693212321,-0.04141118708223829,0.03371088556670299,-0.0025331241291391225,-0.07714319099598795,-0.05002878794991087,0.02095614623579144,0.06863790257033152,-0.143133975465127,-0.06004018969246098,-0.07609960348888503,0.06614313085823063,0.012404470340653824,-0.13233805560341447,-0.0262018411727985,0.01781819688969267,-0.049833184987675645,-0.015696590541718645,0.05292936390536524,0.07645392968680459,-0.031191198038337014,0.05315392840950334,0.044225205361227156,-0.005783135054102933,0.10162071193578494,-0.041429587516307244,0.004794727287468559,0.03672598255791404,0.023974994299466427,-0.03385819881890282,0.025084308078928322,0.04416620420190117,0.06389298262344395,-0.08666001384163267,0.060278071594388735,-0.044716692930978595,-0.03677651494925895,0.034578348110181255,0.06953144005786889,0.008918384728467852,0.02944097821081764,0.12359527242250423,0.02771250462807962,-0.06588760489925724,0.10902341441361997,0.01929265851010948,0.000952824950501949,-0.026918581346846496,-0.04914006061349176,-0.09832806766203257,0
5,-0.22509214194013177,0.7475337106842479,-1.1306844439647752,-0.4092913517825026,0.05110146562270874,0.09407513860319329,-0.3880824444701005,0.32151315656984036,-0.15167832286207766,0.11910039390991324,0.31306077488721396,-0.12299197561555582,0.22193192048772264,0.12278768545033639,-0.3711410410758629,0.15933335085529723,0.04503006723386503,0.23598228647140423,0.12193626367937806,-0.07260130523096081,-0.17087717698604196,-0.1124895090228901,-0.024305993325079666,-0.07486243734006867,0.030028774386209624,0.22258412926774757,-0.06775188939792924,-0.13119310523137523,0.08817604053644823,-0.019362105782212296,0.20223179227126703,0.06186743631171716,-0.009380484458473786,0.13916731435962404,-0.04004498847179749,0.031630239093099914,-0.039091543047969496,-0.03911433919048465,-0.07396352479698662,0.06117614378128566,-0.05543559976628117,-0.02310291876840008,-0.0448153204783591,-0.20426131731875521,0.016148803000477132,-0.0035371396052727346,0.1665994302309752,-0.030610171947106166,-0.0161401487154571,0.03561663849623191,0.278018071050804,-0.06756761596467792,-0.055952636352855044,0.03383747072838464,-0.06658965072560186,0.19474237651458834,0.0071561204407696345,0.013778281865747402,0.01884065431487444,-0.021980399476849433,0.07212268502036487,0.026099815050813248,-0.025833611701298737,0.0020232355702375056,-0.07407018594347621,-0.0242193195783171,-0.09985272656619897,0.08645300909048033,0.01610076718579137,0.09688187119020432,0.0026096858580488976,-0.051727578410267955,0.052224816157607254,0.11905569553331148,-0.03735384404198475,-0.09042498894692655,0.03995588858465429,0.005138335825761969,0.05288784869784449,0.00792841199478315,-0.016013101451926727,-0.00373471119517202,-0.08467233524530585,0.01840076270727363,0.008840505083658245,-0.014256093553323515,0.04699795989468252,0.028846419771131938,-0.0037271660572169825,-0.07998049949937681,-0.017863931746407307,-0.03292268108164854,-0.0625106843630223,-0.04807388514558579,0.008171672882992644,0.09780199685948379,-0.020870545655136664,0.020549461660187743,0.03301871812446063,0.06675742936188742,-0.04661963222860424,0.011900027649545869,-0.02354115083508067,0.042530951575424275,-0.021994541774499565,0.038413747271817525,-0.036299592116778336,0.005694301900614295,0.005588462178495089,-0.06990002993932272,-0.05328659613658742,0.07061882893580763,-0.014287163399478579,-0.031589581781609984,0.02532116071906056,-0.013746754379376265,0.03585304344045505,-0.01694434823578672,0.03580199480254927,-0.023587493841746167,-0.031452879561237115,0
6,-0.12506360262033966,0.7133431588018525,-0.9646559746683704,-0.40862878729310326,0.12938070794647993,-0.08325331453712775,-0.510841245368317,0.37254866159530486,-0.29460524590958337,0.06978156785933373,0.3593265957909905,-0.19700917411934224,0.11599436274391439,0.27879125172365393,-0.09114990507608701,0.21163839242956958,-0.0321076152993425,0.1497004466236068,-0.0021145243336573158,-0.05169882717610795,0.06456822751027082,-0.10118743750782841,-0.12257577381043853,-0.1781265692124418,-0.12489112409991249,0.2868041808059266,-0.17105611667534018,0.08224196426196985,0.06343921721523484,-0.0005003766822919117,0.36063859910747126,0.2772858033211815,0.03586699511920617,0.0361908587789265,0.24952150453393315,0.2132010978290635,-0.09271479905895101,-0.0760013420693608,0.048945742341300384,-0.0555877417293285,0.0068939559332869904,0.050151801812695455,-0.19661366135425573,-0.14845483976860105,0.0449339927101526,0.021016106163535074,0.05773224796175953,0.01112661864899074,-0.12069617859627808,0.10361943538183106,0.1661036064650051,-0.1968574005469335,-0.006332171169673102,0.032625628607354434,-0.06720791892122213,0.24212972612714692,-0.004996264950465835,-0.04766897807141369,0.03599654720703034,-0.046929629803260674,0.14249284404484513,-0.11864783992048716,0.0002733132486534314,0.21851405928526552,0.020657935448092836,0.12874363417004592,-0.04360843227053293,0.005595742127938486,-0.08111667000996962,-0.031945439780326025,-0.010208658348950421,-0.017339851728161427,-0.04386085891659026,0.08015857721016596,-0.07750242938461772,-0.08078302128519044,0.05933763406337245,0.04074102043574681,-0.053802726975202456,0.001626343804785717,-0.034367417760455814,-0.04390067433550488,-0.06489635035408226,0.036230022924872256,-0.05125744922911136,-0.0209670129005604,0.04357146735798065,-0.012276213950973778,-0.01833451461549969,0.057609800661964986,-0.0177290350409714,-0.06918708770683686,-0.05424763984498428,-0.023562529008604532,0.04564149517322353,0.007456315061835534,0.05802789465990195,0.005101559900952759,0.005460916734967137,0.09460061492728768,-0.03891502222512991,-0.019785630398434412,-0.06395395908810968,0.09366358862140287,-0.03768044937196932,0.008916560385515594,-0.08774321605452412,-0.027822808115276793,0.01429999744086558,0.0017285559774638298,0.02690654997763291,0.03339331561160918,0.047876552263543544,-0.0078062900515865575,0.024181705932107833,-0.014485774621348937,0.012734768190439978,0.039779630013807625,0.02492845785313748,-0.023098368406196668,-0.039300157556438994,0
7,-0.29733914412627865,0.7225492192355842,-1.0704762355215194,-0.480313303479414,0.14992539048748185,0.10398063646085835,-0.34636524519586803,0.3859457313016177,-0.03847938153917174,0.10624579783530214,0.2736724156615321,-0.20982317979833748,0.22149991654126033,0.1209263561842237,-0.29354942318919663,0.185487294600333,0.011567352989022835,0.19551092360781414,0.09537106644127755,-0.18158876075961497,-0.10962911213918711,0.056400064562163066,0.05663451332237923,0.05096393151172762,-0.0989550556093552,0.2994818001524848,-0.032906467725703305,-0.10282506829897012,0.13014917793334352,0.17508622932730458,0.09778028484158285,-0.12578284183338795,-0.005329468362117424,-0.10864348947597431,-0.2264974666249233,0.029430172112674048,-0.051740807536174604,-0.08542932975298527,-0.13133161670497068,-0.0710280162139817,-0.06115095117562613,0.0695872260009931,-0.24600147879465156,-0.0752707895087802,-0.07006587861465646,-0.10000240148404126,0.12876229513276524,-0.08430573360903172,0.08631141520288096,-0.2189804521911164,0.19957888960885276,-0.07403374556912727,-0.01810327159219787,-0.08633639657336618,0.1162960257297935,0.07024119041133606,-0.08276027323477941,0.18409878002453567,0.0696945445277647,0.047139301531767284,0.04167907286756172,0.08529839831112936,-0.046101207794660176,0.06312662803153435,-0.17289556729101288,-0.008015383131122817,-0.00220529280949262,0.045590917235735676,-0.06566891505943176,0.014666611453679342,0.02411861776665764,-0.05123086245508903,0.014226009611169977,0.20412453743408454,-0.052146062662434114,-0.0672075990466761,0.07950487293327174,0.09099241849395207,0.043553704758605156,-0.0409468304930366,-0.0519524001677056,0.03961782804255178,-0.07452679382319168,-0.08590496816838161,-0.03105611563542179,0.018875863062443873,0.0018779394315478878,-0.007845712406075924,-0.014817532702173461,0.07842511326471595,0.00910810298612798,-0.0004991158763472067,-0.03170484304384613,-0.009283383085621663,-0.010600901478807238,0.005263489380154114,0.04813635291683881,0.10266085826023699,-0.01923934140506684,0.020027834096420248,-0.03474496549790535,0.036302408333878905,-0.007224382142219799,0.06219271458838957,-0.005012058577926675,0.01677923794841796,0.010656549120676134,0.01769620116029088,-0.0022875279058079774,-0.04794637767839425,-0.0355661955758698,0.011764069748986191,0.01394348503683841,0.02807452906556801,0.017593364682371177,-0.03603308118421718,0.003055905057716718,-0.0056031181050820045,-0.025322023698033738,-0.014022147430236779,-0.014975538832557226,0
8,-1.0748288719975114,0.6025583413323751,0.6448642058964917,0.33340739737994013,0.34021167701391897,-0.4397800339555267,0.10372907753607799,-0.17347769455795448,-0.06678807073164555,-0.36447485391684037,-0.15486874271051182,-0.37994518203869077,0.36987154250193677,-0.004143330053760321,0.13809592544430888,0.07374402866127062,0.08550229309253116,0.3989754872210801,-0.11194312105814216,-0.26283947748586295,-0.03352382720096505,0.07274093918530139,0.4004015506952783,0.09208045033376513,-0.21947174445150153,-0.15274196575497911,0.02773560269848953,0.06607141849875234,0.22244856734585797,-0.06614584404237926,0.01159138622143225,0.0386684615872388,-0.41423709073215487,0.2178051120590595,0.29571999992558295,-0.06705696991603399,0.09308252396555118,-0.11888297213214523,-0.2548211584166322,-0.14482939965266892,0.18646790224582055,-0.0564094390447426,0.07746449098042966,-0.0988139573478326,0.014210432596873625,-0.13934046849155463,-0.02524384812909176,0.04926853354064353,0.05995438830327704,0.0063638862517945705,0.01941207460453707,0.06801823632088348,0.09039689264478354,-0.021381635918027834,-0.12283789285643465,0.16283284690161817,0.07387480305717638,-0.07385518809224882,-0.3201386242717885,0.12720743953247982,-0.03977579918210987,-0.1034969901154359,-0.12156037760762398,-0.027821797866386756,0.07513875452178709,-0.08533361872515871,-0.05590456874203723,0.062455126268058124,-0.08818486008693409,0.03184668178722443,0.0887509757321875,0.05803808837704271,0.1449739511406515,0.15756456750450384,0.01606353552455952,-0.13410940879138,-0.13354533972372562,0.21720821463758827,-0.05488171178235811,-0.04206606407590618,0.011341756479998643,-0.03556696402611317,-0.10956543428648813,0.06643879470573423,-0.028053409847408103,0.022854849152219362,-0.026848145400761164,-0.13698556134995077,0.02606345030609517,0.021399827334479142,-0.0709255924690892,-0.01893164149501842,0.08284164597941733,0.10560417401261701,0.05265171748833147,0.021400800194508688,0.023541287501308485,-0.01451720920738174,0.01049205500400672,0.007206051222218062,0.06828700095008947,-0.02115714887579938,-0.01644081837684334,0.017692455058733958,-0.01587764563651665,-0.03630489954443318,0.06908102042597247,-0.05230059098060041,-0.05912860099924759,0.05681467581215253,0.013668884611179152,-0.06512859725543434,-0.0316197457670461,0.010772695725280829,0.04314751095762539,0.04091571969154939,0.09219309267990139,-0.04453966060639215,0.01729980315058802,0.0803436673380693,-0.06703701574824673,0
9,-0.5237340352909113,0.0781730011366754,0.19936123021988555,-0.2701549774877626,-0.1167592778630362,-0.5435391069741252,0.19236085052884783,-0.16663214824465988,-0.2705642470743573,-0.46138008553660464,-0.2883557186331775,-0.19709316150072367,0.007454069019972448,0.27779968229910607,0.09559100796842966,0.15839585997170036,-0.0547964762954132,0.05855172854297486,-0.10199270449629111,-0.25016810696765696,0.25663676518141504,-0.0652717199894656,0.06071495089728129,-0.1252231101195727,0.35273563942242186,-0.023369398300013024,-0.23210172770430704,0.015760343728434215,0.27439529024486686,-0.0727977706838621,0.03907753438678046,-0.1133773062808979,0.0729011246843733,0.12543609384947466,0.015321236737633557,0.14850701954471954,-0.09852587082244663,0.2720456441725311,-0.15433690018262378,0.1815755460459977,0.07132756754066051,-0.15340110161643694,0.24022662657143032,-0.05176068258420346,-0.02566084339752763,0.05939672591844674,0.015120862063156047,0.076354396409804,-0.048667719973042076,-0.10028957244442331,-0.2427597251684506,-0.006436791551848873,0.045348553533027025,-0.06620672939397095,-0.11516897788416128,-0.014596181177097392,0.00891048365968811,0.025638566896219395,0.1559055403056664,0.0042181227562392235,-0.05612238753840733,0.06453669678368291,-0.12604962479535392,-0.04601464701373542,0.18569636391566433,0.05203204589809574,-0.021311909237857026,0.03192870242196081,0.06604938103218233,-0.14507905522890294,0.04937069202966641,0.11568731654311465,-0.0346628295017534,0.09515099734500602,0.03105742768031789,-0.007811953979725588,-0.10534548882194165,-0.09314439530502373,0.0014407265342907248,-0.005315749314779795,0.17649864988193215,-0.056243164666724105,-0.10539816951177151,-0.060123722707937026,0.009641324400923617,-0.018818572823232675,0.019985676909797977,-0.04306745903912305,0.056922897966451315,0.027842361724688496,-0.08020799101808367,0.02318617112556528,0.03993448197967691,-0.07843712529350551,-0.005370492314153542,0.01673686805676231,0.03374659594971138,-0.005088228555046944,-0.03824657241477897,0.0532993308254893,-0.03983556775376513,0.0483667986133164,-0.014763676159930718,-0.020837607928412195,-0.015702433798313525,0.03913324920630313,-0.043360172481088775,-0.07803204298245539,-0.0007669633926411011,0.03392633685601165,-0.05154801569739125,0.07210259344890378,0.0326543339292483,-0.0006934621094868287,0.03393162935042678,0.0005601722728718263,-0.01063439669344626,0.017431749156595924,-0.01898726352887958,0.042653321109473036,0.041585347667874424,0
