,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,label
0,0.3511813183098542,0.31445941425502183,0.5473518405068232,0.2518008954917408,0.0,0.2643908539066909,0.2457334419665636,0.25584903464455555,0.41854133597377,0.2881596093349294,0.15264426025014036,0.1564775522511944,0.23769338959212377,0.1791044776119403,0.4094593384952779,0.1781750858079978,0.019906429352919645,0.07038416915649152,0.18160198487112364,0.7630800773747194,0.3791247797708285,0.09002670008783564,0.38678302788090124,0.560238808520647,0.5552394685760381,0.7027755306360881,0.25785496398965757,0.4615434204637212,0.09800176995325596,0.22039363479254526,0.31087231523927555,0.3068783068783069,0.6485162633075149,0.37844391222915563,0.22727017112941375,0.11605940758245831,0.08726286403032193,0.17316413125424257,0.5783302903411656,0.5868131670629562,0.7512090076189653,0.2734375,0.593008496478065,0.1879432022626108,0.47053840155605975,0.4325708702924398,0.4766339010024727,0.3165333264678685,0.7864717902342434,0.8210086561670726,0.2264247704690369,0.42388683978297725,0.5051517444616966,0.6827636066368679,0.27841214327801844,0.3411262429358568,0.3046218221354708,0.8962959984641344,0.1253177372904326,0.5747168105270531,0.15359807224457236,0.15713433663018417,0.8596576276663161,0.5735236842593892,0.16185412379997693,0.08046810827403571,0.9851060149710691,0.6302609950942404,0.06930620030017763,0.7975640845715195,0.5216827880591356,0.02219598146139981,0.579197637417914,0.10331264470580992,0.4595502635349791,0.36350379414043654,0.83092766124678,0.5314404781989351,0.15535650359832132,0.9542473371906897,0.1430762421921748,0.8321603945164323,0.4628088982903989,0.16731178615581116,0.2792108306281901,0.8690986966278569,0.12115450364331859,0.5676902449711552,0.10023473133182398,0.9408415346273491,0.5625681366462985,0.11173229258441425,0.19586214458461304,0.5741392368771533,0.15298277836976595,0.8980192532680147,0.03790786983251343,0.6010620335127421,0.10408392609005357,0.8994209623862173,0.30387830074307864,0.05522235850218554,0.17045208466280432,0.32863880085473945,0.24916860808687974,0.8141112150893599,0.14135860931162758,0.5771592838886157,0.09450477223801085,0.7906031850751836,0.3782619148761626,0.10830388650613493,0.2796985677654677,0.4325114071473125,0.3647096700645739,1.0,0.8777003203663988,0.12032238914234239,0.18910631501861963,0.7866371025090149,0.604675806684146,0.1258850257333523,0.36067671099348714,0.1631034130688938,0.706583220941152,0.12514548606502376,0.5066782443270464,0.15503253025926111,0.7782106619509629,0.45512909587420375,0.09822407685436557,0.30037260865199444,0
1,0.7345941867162823,0.6401854519290671,0.7586067716652984,0.24879180908152138,0.5537355877381598,0.11554692782558487,0.33533333923579783,0.19704973945636103,0.13625968859375315,0.28176953781451636,0.24537801344667015,0.18333678989016777,0.8143459915611815,0.3582089552238806,0.6370854406301748,0.40154184805524035,0.2968916678463998,0.5128116521889955,0.3187366748008033,0.7184637811641692,0.3125713911553773,0.12362834786687249,0.5893064899584668,0.7365476435121968,0.9153202249119075,0.7988239787827147,0.05785874329930932,0.31276425299976757,0.5502359359532647,0.23992448382984444,0.4915262582338082,0.8095238095238096,0.8049252594756788,0.17768780290667188,0.3370731390562959,0.5608176400186583,0.12208844808394172,0.20400454661444356,0.5174031279790903,0.5843397483440829,0.7614523576350648,0.2734375,0.6716672162904409,0.7185457858242476,0.6364174169425193,0.13441519074279915,0.764197225993139,0.18851591893888525,0.8637502421733396,0.4578347669189047,0.18026603680472258,0.2840298931723316,0.22965015625717627,0.49102136198537805,0.16216361743653376,0.1519007642046571,0.30393475428699396,0.35458151164075324,0.1492519293373789,0.7498316585475958,0.14502190225411846,0.39408947388660687,0.8681498685422258,0.6033850968535556,0.1802788822854085,0.1029703910025635,0.744384587271077,0.4011124676085873,0.1655929882986903,0.7308171408887733,0.534748682231441,0.18899453650045933,0.2955700606070215,0.2866631716098289,0.5270774382318649,0.38598147906132907,0.43472395669494623,0.3400029401751564,0.3119217514208351,0.57685667677491,0.41600051004335836,0.6477571657579974,0.2433843802233641,0.35161528870176,0.4109985913247424,0.8122992941105993,0.291265072948753,0.7177619456662849,0.20730061335412142,0.8489751972451942,0.5513976984754809,0.3092625177608749,0.07223580193402226,0.5488636369473662,0.2552717771123746,0.47758203210414163,0.2312783096155414,0.5595922945037946,0.17358819242798496,0.6631650482606107,0.4539993244907222,0.23399606076468843,0.20995772373327987,0.3013655853304096,0.12623638287456412,0.6981029811736718,0.11352046531931859,0.6505738962566446,0.14019177532364074,0.7783232229115676,0.49755349389449477,0.1726909182990209,0.20113963522032208,0.4727757832681501,0.3741095409054724,0.909368183334927,0.6248120426612288,0.1298893259262256,0.19396415594521837,0.8710981540337344,0.5756469575070384,0.21731745422347798,0.13152018844139066,0.25953098094304655,0.6314729553648687,0.23011076602624486,0.5153117260429613,0.1733118214564499,0.8278735337986295,0.618923219503703,0.21627236739766625,0.48743442982394347,0
2,0.7934025300198058,0.5498239996448406,0.6842465123312664,0.23221646236096377,0.501113108841451,0.1646542023972107,0.32849068664320885,0.22510418448601197,0.15749881381877467,0.2887471991397151,0.22077658173034775,0.19815506455243287,0.8635724331926864,0.34328358208955223,0.612406570290471,0.3344014836258366,0.35382298041472315,0.5008501178782941,0.3763878791837644,0.68754197291298,0.31302045897041725,0.10805133972759551,0.5755257518706545,0.7119624741324907,0.8275766112528757,0.7543633323074312,0.08749781580638363,0.18534514806750163,0.5381207703697239,0.24596738898443138,0.4585054439952738,0.6402116402116402,0.742238484012779,0.21897191035866412,0.20379592842810704,0.46296187349500784,0.08132106931217192,0.2502258722451437,0.5107577040519322,0.5302199669612578,0.7197309043296954,0.2734375,0.6644929191568232,0.6611469728651006,0.6157932046106732,0.15981560148256066,0.7330510232367159,0.1907234800223659,0.8368817441439762,0.4851744334931574,0.20529692937880487,0.2719792849842997,0.1891801371112069,0.5054792915109741,0.21158984893789934,0.1484709445226408,0.29802321006284377,0.3916605840261652,0.11882072264934618,0.6856038976097989,0.12709434303201203,0.39075022476286586,0.8649595027608656,0.5489134302635568,0.23917092175423685,0.08839784742247524,0.8775273467613904,0.48510192587620865,0.14891529546807925,0.7784207164624819,0.5070252248905068,0.0995620635589416,0.4856808470226377,0.1916589441732749,0.5562151973121587,0.27941990408398254,0.5000777931040714,0.39136865570872365,0.2565548834613115,0.55016537763751,0.3122684380316738,0.7207799373511735,0.5742054605474621,0.318727108383904,0.5234251756768472,0.8906451430599323,0.3365867603681311,0.8882546179788184,0.2329738898534628,0.784534709376899,0.26887281865125623,0.30333947653172033,0.1448721325952216,0.5901279189935384,0.18868195394809453,0.5574099201206387,0.12192307974784178,0.44663398541110544,0.29829972436088004,0.6145274474863774,0.373743085395316,0.17558881921942865,0.3955063543280346,0.4723102526165279,0.14010015614886717,0.678204014608919,0.10038493692436229,0.5134768657136072,0.2118647342949646,0.872734407005352,0.6725568157213101,0.18223007419198584,0.18829988838433054,0.5751302134063677,0.35065179459449214,0.896170172721467,0.7224799353524124,0.13125280245455795,0.13194808201552788,0.9287769235569943,0.7885530159162983,0.18968559870556795,0.08639630394398248,0.3203786152416041,0.5513345133342821,0.20403875157577572,0.5125338368275312,0.19797799900019897,0.7704703776386849,0.33990311228219167,0.21228738570106337,0.37840955376394136,0
3,0.7523095408800697,0.703013000177139,0.7648380022237025,0.2182516275805329,0.4673853951776813,0.11003195248216749,0.34905531406188023,0.16847288961933984,0.15356376492359375,0.34561733521052485,0.28809851425666455,0.283199523263107,0.7552742616033756,0.4925373134328358,0.6749362216354112,0.34663963897379385,0.22079458110248815,0.38794862969167254,0.45735119085154274,0.6795329452176427,0.4100803688399407,0.18447881096443064,0.5334000017892649,0.6230815153495327,0.8905365660863781,0.7492943039697513,0.03659592045858892,0.28802828391977614,0.5325922694116755,0.2728190715819955,0.38989817544407707,0.925925925925926,0.7793190071812797,0.15328179183359744,0.3198695757410531,0.503837577901889,0.14542939656629442,0.13093427227092036,0.5611922808511807,0.6726060613862347,0.8252619479211029,0.2734375,0.6506648507892843,0.4608305258737865,0.6288539676404055,0.21845381020217466,0.4702821467116766,0.4026802360739104,0.8825702885028057,0.41119031054751715,0.17323765525546958,0.44398018949351425,0.21162100095979136,0.4856953843072216,0.11932113757966825,0.24409594870436968,0.2177080807828482,0.41024236737413494,0.03206084492968955,0.8178242646627089,0.1451243330837784,0.4086570520501323,0.7635844892855871,0.546475519306385,0.17989389541251216,0.10356951710682127,0.6521034607070362,0.4551898842414326,0.19033726908321544,0.3077170844039062,0.43805167487735447,0.09405078360811997,0.059910831908813134,0.24877295172809222,0.36066039264690225,0.39600820044900753,0.0,0.15263466508243606,0.5963062145006854,0.16200719603465097,0.511523535801014,0.49002511318042596,0.0,0.3775240210675784,0.8812269240575661,0.8858623676552443,0.5083336317955318,0.8059651396321089,0.2132408670676167,0.7040572608281037,0.7712666298465991,0.41456386122003275,0.09037566248269639,0.4282671816747031,0.35693878586081895,0.5097213522657228,0.36860194552503445,0.4865024695160597,0.38057015863383914,0.4461589443334856,0.5136151589227615,0.2884046617326396,0.4857417135607576,0.2862582241749356,0.19239777377174438,0.3626378987905181,0.23292296138306728,0.2602182372178476,0.19412885950170594,0.7191578799234328,0.31110862833240194,0.23972722141537867,0.3162883290381297,0.4345378115557597,0.476676803144425,0.7493834769805529,0.6901578900045313,0.25221696769960655,0.265590204476145,0.7800279753707324,0.6076373480515969,0.23873410385203347,0.20740610130910914,0.25393994414954074,0.6407085995210258,0.26262909959831265,0.5470974430058293,0.21203837002487563,0.7289710000880164,0.62941475927643,0.2585157547941856,0.4027558007722047,0
4,0.48949733201179585,0.30015124271051713,0.3529961820200818,0.18540478397286048,0.6004790841805577,0.2583894414396044,0.22938554439532782,0.14631086305899946,0.5477349853709441,0.28325890719180485,0.19694498550912223,0.2209725309642479,0.510548523206751,0.29850746268656714,0.4037282370317323,0.21756994403083563,0.21975451481701952,0.3893720675234239,0.5824116152735478,0.6504750864843869,1.0,0.48776045186510286,0.5982242689583129,0.7070759425458947,0.48144957160798074,0.3184756054069273,0.2588689150341378,0.563215176079551,0.8447766066509039,0.07864112193316919,0.023401324590197788,0.2698412698412699,0.3730154395992803,0.2644319061870998,0.503642691979264,0.7614267545681842,0.02811596299223361,0.05320319735226198,0.338109191299802,0.9670544721637101,0.9799463512673727,0.2734375,0.4648109817461772,0.24145409355211384,0.427157071761631,0.32400942493377327,0.4117289717468867,0.510278581558197,0.7126556969501374,0.7595108737716063,0.19039550542414915,0.5240145105776035,0.5200173364256098,0.5944630481959522,0.4475926567933936,0.3832261023472765,0.08526811347922468,0.5133550795672792,0.26429290140006817,0.7202613176356362,0.20262197676894028,0.5708807593113121,0.5776533219642456,0.2651975929144963,0.5691325363129891,0.2041262901987793,0.7615089627498862,0.6916260987685225,0.25707807124293186,0.6657360009182349,0.6855016209296831,0.19002344262634774,0.514660199043574,0.2911223470485288,0.20449092894129822,0.13607062843503878,0.2836838632197523,0.1389586250163416,0.23732805905702148,0.6806907365733873,0.33959335227333276,0.35574825326745296,0.09031899620522593,0.3357205269506773,0.810350545414914,0.8175994846091214,0.3576190268598151,0.7720481539963151,0.2649737442588554,0.5244762589771776,0.6371575485943803,0.27424209424252843,0.42061592683407617,0.5217623931722593,0.444997616353489,0.5461567081587171,0.39291514338769906,0.8157155460570781,0.30521443323969577,0.3914318491994694,0.12555879915654072,0.29818165684834025,0.5826906402320977,0.09286914218374438,0.32865544203867364,0.6917308194359525,0.2627567829949224,0.8433690309589373,0.31003140114545974,0.7371440094545829,0.5861582398511576,0.3207953058207727,0.3497664465801994,0.5675009829808305,0.39741960587778313,0.6870036989534232,0.3760022769936633,0.2632773906211525,0.41601146833611324,0.5232233809865844,0.312865618707751,0.3978564553817963,0.4958048796814023,0.38964168066943367,0.46096831021391327,0.37018253642256455,0.765829266736322,0.2513325998019855,0.460093486990765,0.4755742477667141,0.30409059299775104,0.3034901166412186,0
5,0.5015586890854097,0.37928988398300734,0.2963166282706214,0.18427610157166524,0.648907494526185,0.0848514224549795,0.38912268302420805,0.16044601079040308,0.09934200981652802,0.35639484241584674,0.3173967641095164,0.24270710649187627,0.541490857946554,0.23880597014925373,0.25386026943561735,0.20333163139131277,0.37684056150300144,0.59260789999102,0.6265361495789984,0.8190839887666388,0.8752787708466618,0.5837935903147706,0.579704016071924,0.7205273606012409,0.5273699230645179,0.3874564044070432,0.20604785602727324,0.343821723169804,0.6201827476531707,0.03768626013572433,0.024351380864509636,0.28571428571428575,0.3658584314046729,0.30089753534042096,0.28729496125745485,0.6038905571236863,0.051682422348461765,0.07463824098660399,0.6033452225887732,0.7464236141060774,0.8750953686261189,0.2734375,0.501389707373433,0.6356872417532914,0.5327289785746163,0.12878211687844784,0.7850705005482632,0.19637676117816694,0.8310496246516743,0.43672267653572044,0.22705955726288926,0.26199264884355533,0.5699083033536623,0.6501842588416293,0.5505273339900288,0.2693975624896946,0.22157303685555052,0.4646994955626809,0.25551030436088334,0.690266362093055,0.2704697779009272,0.5616902110385597,0.6786699056348581,0.4590670164249894,0.2849010641849757,0.29733960551205246,0.7070167286157839,0.55769414943509,0.38511977559753985,0.6471891106642125,0.6644908540747305,0.21845886489062644,0.46246813182551977,0.47968144249215394,0.32337893973165455,0.11884376761592916,0.3583954177881679,0.10054094840785555,0.3810010573756758,0.5447726036236538,0.2990500551195431,0.4404799760668755,0.5847917348804919,0.5154527032054377,0.6408132604376807,0.5813695464225627,0.428310379294405,0.514179628574452,0.35020625863532345,0.66098415828046,0.4414575059329562,0.49402812255709194,0.16449525605350035,0.49222103249911847,0.3243150184592799,0.48626238968947555,0.5052886732786817,0.5597567535588199,0.36865495438199325,0.5623824043619025,0.5439417654902323,0.5290417148151865,0.11302590173573479,0.25054100643868177,0.38268270181448366,0.6249502646512877,0.3447219999674192,0.6465229687507846,0.3952744647639596,0.6529189137404703,0.6926392156649838,0.5109263870693315,0.15953451128393176,0.5731247247341574,0.23015930230752918,0.6085534924067957,0.28015246449012937,0.2688986434972541,0.299226972629817,0.5764254877799792,0.553072662718042,0.46232115617139496,0.1772044427469035,0.42859719953395287,0.5454323218501251,0.37594185753264486,0.5474675089664922,0.34585840186661587,0.5111428695520608,0.5729731655050897,0.4889370216135169,0.4143815450922675,0
6,0.5335477456534806,0.33271628348876936,0.35347152768746143,0.277317006568704,0.5430339531095468,0.11824845246818452,0.37733945860412343,0.182054255034636,0.11884844617119233,0.3156104761089313,0.27896003765601884,0.21467659390917737,0.5007032348804501,0.2835820895522388,0.3480687463635139,0.3169743508017318,0.1709782679313034,0.4210185992994501,0.7115837799624735,0.7609113830569371,0.8477022232669325,0.5730500993127594,0.6378854185273698,0.7742875616008479,0.5155130359065899,0.42783385380273153,0.2741279249488978,0.3125956124038169,0.652580327435518,0.07051560494141305,0.039894304320625545,0.21693121693121697,0.4291944649233785,0.3636157099532976,0.24980071733583503,0.5954318396941867,0.05359513529626999,0.10640265665824478,0.4426431066099621,0.7844534851293063,0.8795004693453453,0.2734375,0.5435261590460839,0.6297577378005866,0.534504750104685,0.15238467701011812,0.7536127096280022,0.15985633248710354,0.8078287705809768,0.5143448679581845,0.24579057265262208,0.26566967760698124,0.5850621905262381,0.6095286100992219,0.5182645552095101,0.37808727307189294,0.14933633001938562,0.440418755201317,0.3301950185197323,0.5807326651566647,0.3256001738799401,0.4551341366447546,0.602592272267854,0.4729033697000661,0.39353786793663836,0.23423823205997282,0.7789615999343703,0.6305638233884416,0.37603528884861714,0.6758297523834279,0.7327364183804902,0.21243522886606486,0.3910995642160287,0.500515294457282,0.39959419070996394,0.19422928853899327,0.3529975063996304,0.07709185167703192,0.3167680366358846,0.5903889798190317,0.33320553768639716,0.442068871607196,0.5089732204607655,0.43359777847617936,0.7117912298009176,0.6824559648409066,0.44061906840143145,0.6939764897971608,0.25416803164876883,0.6825530068035208,0.4316374797804971,0.5080225908559418,0.1169931855128068,0.4722182405015379,0.3678345012446431,0.5230481230404336,0.4392135419942562,0.556061008248921,0.3579325449107976,0.46191148352455536,0.7517010451155494,0.44289047969121403,0.292432317585413,0.02830639795844265,0.463081153840006,0.47801044142126736,0.4453108381305351,0.511078420829342,0.5089874597915003,0.5738837969234039,0.6185606394665173,0.5433135578391637,0.20372673462292554,0.7344966776064216,0.3221666458720254,0.5244793287976247,0.3397488067568754,0.38756741767734704,0.35504943115075727,0.3463442927095771,0.3979165137701188,0.5357976007607943,0.3633466251054316,0.32381097789553664,0.4309407981164264,0.3295164577571131,0.6087870061204551,0.35823931752072,0.6839944165553026,0.3820539566045691,0.4019787906417293,0.3110525748097476,0
7,0.5212361978897534,0.37418724910758183,0.3133817624084813,0.21292479111228152,0.6380954996165423,0.1356957710450413,0.35247660550110155,0.14385320370381469,0.15181970793484928,0.3468183388141187,0.3092326672823249,0.24444049570550663,0.5850914205344586,0.3880597014925373,0.27526518372644637,0.2497249804513793,0.3482519994909991,0.6038328703950658,0.7435783482784993,0.7659364040308058,0.9006699456334379,0.599887822255271,0.5917050918972117,0.7385221592823578,0.5523143908014277,0.4058643901467627,0.19882503905888507,0.39522324440562634,0.6494133573339406,0.053131069612278384,0.028085478273275816,0.3015873015873016,0.3794534096666637,0.32337261922836624,0.2748541395264591,0.5991668781422326,0.06728466715461205,0.053874831616191,0.5343032592312023,0.8198434942312676,0.9115963982210732,0.2734375,0.5107557968752137,0.5456252274091373,0.528156478884419,0.15238613827926104,0.7009169657084703,0.15554867476607617,0.8097269587173823,0.2343141663587219,0.19903003257269272,0.2718552986846234,0.5930491702582346,0.6045430251724903,0.52424863392248,0.3165148091862203,0.24937302993092975,0.4170177691048975,0.22227468221137847,0.6476333084309167,0.2528757500511027,0.50698858527812,0.6774300274856775,0.4789366434324101,0.27965124093323884,0.17531758894488314,0.7075261275036264,0.5533283510745834,0.3527443936180668,0.6725598293824192,0.669599263199396,0.20582498843064256,0.5888312420031722,0.412598305258811,0.29788372806269403,0.12041329094938194,0.3800506047918836,0.1265635852525071,0.3324033679046833,0.5738893309986954,0.31255622291268503,0.549029569305407,0.5228981354986684,0.43736917995120056,0.5195360993484001,0.7105051258856965,0.384436220032707,0.5238222452598994,0.2636163504343067,0.5767570303302781,0.4769286687773635,0.4627716883745483,0.13905544869337091,0.40441134380488303,0.3950316164381108,0.612498615877162,0.47235378984543963,0.5696608649065591,0.6608451457715091,0.4615630898005094,0.33476737881639446,0.48644226573891175,0.3308118194546945,0.4934551531204067,0.3604899365919461,0.6003978109689956,0.33751173674559315,0.5757940832010064,0.40809916472676805,0.7022024861975357,0.3779176277578099,0.47402046286495486,0.17181062242729822,0.6205892294283187,0.3202728727568074,0.5894265892973038,0.2683123288867171,0.31706857462878446,0.4042833677156197,0.6156684214553448,0.6488343151515832,0.486151191076646,0.22613513907588675,0.5498326257916182,0.6587670240829265,0.3914733648720248,0.6767732195758879,0.39100157897027665,0.5543287856441429,0.6462649215778882,0.4387770233003025,0.3010207020972815,0
8,0.412710290072879,0.23704511463416925,0.3591085741521384,0.1998341522442384,0.3315908621498057,0.45436804186089136,0.2833135496205425,0.19672524612289702,0.7464113870297318,0.3097382061184389,0.20956537703744277,0.1910145655722934,0.3839662447257384,0.0,0.34252562323770286,0.13143193483181048,0.2092637963224895,0.32015145762133784,0.5178835793385558,0.240956292217668,0.34775037987934904,0.21664142442373113,0.7073314347029727,0.8243190110953195,0.4825986504822982,0.47635700036163,0.36743131318389344,0.146816192091057,0.47008876730298943,0.22523666614579205,0.1523085782645686,0.1851851851851852,0.38731580336582666,0.427601614809921,0.15789559234255204,0.5609049629290188,0.12147630664025955,0.24197421495676663,0.37124770528323126,0.6174025042937119,0.7665368781862893,0.7720588235294115,0.5011640545977489,0.19719316497451106,0.5371274420750055,0.3319217671215273,0.2345940658569894,0.4661300672519271,0.4027065555430738,0.7872460869562885,0.22016675254201398,0.4662090684838454,0.6416790876052005,0.635063896791281,0.5424581875323414,0.3615070731023039,0.13799829566790353,0.6088561821695931,0.18573445146969997,0.7837887225843603,0.20087003538462184,0.45414152452766454,0.42663324998856267,0.3756809969108954,0.4054679410886145,0.17904025451341476,0.8313621120602974,0.00968477658612066,0.31148378623012024,0.555788993366524,0.34205631631939815,0.35778199877053996,0.5414260911768346,0.22286499978822483,0.5007250308419142,0.15719004105714154,0.7311017552823535,0.4484944756946738,0.13583192542374933,0.5934978836350571,0.2099262310644927,0.7495291278670114,0.29305638319627403,0.16934493794436833,0.20209639128213958,0.8051508315135876,0.14795200641415523,0.7950482871553766,0.0282303758459424,0.8963196495281596,0.323204773934996,0.13562724257825154,0.13211282611516326,0.4621221391513861,0.2615902856815294,0.8654107674473468,0.06522607124258728,0.6231019570666013,0.0838380850197522,0.8646794569153357,0.4079057422348497,0.08748694695427095,0.15496862515738763,0.3347598769252283,0.21666068734834937,0.6189987744642798,0.14968668171834687,0.6212695270211306,0.12013428656695391,0.7783784368715604,0.5326717773053802,0.14914294212052653,0.23271841844411578,0.5172328678633316,0.25849650047276274,0.883138424522933,0.6094182408754542,0.06148748737728038,0.12954058990006456,0.8328833996006666,0.4768333682492024,0.1350194849068284,0.17765512373719056,0.23478899005416815,0.5665033038976213,0.16410540969020102,0.5484127878198709,0.10597349506438158,0.8795525818078926,0.3399693564711693,0.14249397161352667,0.23170919301016316,0
9,0.5891792296354904,0.4097782923830807,0.542516564959961,0.32604339435556584,0.42558618289101025,0.2819061070489086,0.2914537219023235,0.18153539163606244,0.3949811341570079,0.43764475948882126,0.19020280101845663,0.29228686900174217,0.5780590717299579,0.2835820895522388,0.5025488967461845,0.3955684194273051,0.15119334127782144,0.41086869939637743,0.25823761103779014,0.49733402178559477,0.3065116985339326,0.1707524679914889,0.6207103656806757,0.7769345325631932,0.5394346553365876,0.6441467126609057,0.2703769360492877,0.1604640246370139,0.49967713098810435,0.2547964850529824,0.34568169483797123,0.4603174603174604,0.5885964193721615,0.45449501269564474,0.10351584702861238,0.4968959605697227,0.08032679110922807,0.3022279746246084,0.4615580186419104,0.4732253798391534,0.6599474557957007,0.87890625,0.6242718121286727,0.38938549506392717,0.5319275414143362,0.3343139463022605,0.5350259988768957,0.5503629348268172,0.7334418088304007,0.5390856123500855,0.30886793377782956,0.49004268854584265,0.45409827036365735,0.5035117151251588,0.34936631656092143,0.36825294652638785,0.2070593018450052,0.42337979200102394,0.21154378444873118,0.6427360507506529,0.3196441277063582,0.36613609624430155,0.4771396867066904,0.422533588790927,0.2719614373386306,0.2164825402177675,0.814912038481086,0.806722197029548,0.38079993077852403,0.5356972084630744,0.28219934948173153,0.367764772515351,0.30045594741601633,0.3590611494667858,0.6701651088175634,0.2728996624553366,0.5720909340379776,0.367819257062185,0.40527445839504406,0.6188811562568625,0.22164737915046773,0.6260737111601724,0.3778816512689718,0.30594094671332767,0.27132394782708724,0.6540806594681837,0.279324208114963,0.6746018138996694,0.2195297687636128,0.8121675444854941,0.4597571039304971,0.23166845773251177,0.16712174543665823,0.532343554954291,0.2780030674514289,0.5277621100655129,0.29789407143207947,0.43579048197214726,0.1991614973264516,0.648959259678756,0.4298428968044933,0.12540224943340805,0.3628846858990249,0.20332140332150458,0.2559067013621919,0.47292202270045014,0.32916362599273924,0.4729957134733041,0.1934344591775739,0.4823963576633755,0.36338090022896047,0.27913598815007296,0.6973267429997665,0.09798861915667137,0.4327664477810064,0.8553623857659196,0.6806197556489334,0.14149429625449583,0.2034305261437797,0.785815602100008,0.4310530413712956,0.22372395473748935,0.16704212254074208,0.13873274359107124,0.5369903927497899,0.1518791424104353,0.4809391467735552,0.2262431016103127,0.618040385995151,0.5722051213262197,0.15293253389680378,0.3628735568734924,0
